"","out_mean","initial_value"
"1",-0.0402573734139821,1.08256142078911
"2",-0.0613956967042767,0.401378001469855
"3",-0.0968593713523727,0.318275657943076
"4",-0.108101468123317,0.226787205143733
"5",-0.0749370206163509,1.86059556942953
