0,1,2,3,4,5
0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,2.0,0.0,0.0
1.0,0.0,0.0,2.0,0.0,1.0
1.0,0.0,0.0,2.0,0.0,0.0
4.0,0.0,0.0,2.0,0.0,3.0
1.0,0.0,0.0,5.0,0.0,0.0
5.0,0.0,0.0,6.0,0.0,5.0
8.0,0.0,0.0,7.0,0.0,4.0
0.0,0.0,0.0,15.0,0.0,0.0
0.0,0.0,0.0,15.0,0.0,0.0
8.0,0.0,0.0,15.0,0.0,8.0
8.0,0.0,0.0,15.0,0.0,0.0
9.0,0.0,0.0,15.0,0.0,1.0
11.0,0.0,0.0,15.0,0.0,2.0
10.0,0.0,0.0,17.0,0.0,1.0
9.0,0.0,0.0,22.0,0.0,4.0
13.0,3.0,0.0,22.0,0.0,7.0
25.0,3.0,0.0,22.0,0.0,12.0
24.0,3.0,0.0,27.0,0.0,4.0
33.0,3.0,0.0,29.0,0.0,11.0
36.0,3.0,0.0,39.0,0.0,13.0
35.0,5.0,0.0,43.0,1.0,6.0
53.0,6.0,0.0,46.0,1.0,22.0
66.0,7.0,0.0,51.0,4.0,22.0
106.0,11.0,0.0,55.0,5.0,49.0
150.0,9.0,2.0,64.0,10.0,58.0
198.0,8.0,2.0,86.0,14.0,73.0
216.0,8.0,0.0,109.0,20.0,45.0
257.0,12.0,0.0,126.0,23.0,65.0
290.0,16.0,0.0,138.0,35.0,61.0
297.0,17.0,0.0,174.0,46.0,55.0
301.0,16.0,1.0,207.0,53.0,44.0
312.0,15.0,2.0,222.0,60.0,33.0
319.0,15.0,2.0,260.0,62.0,47.0
294.0,15.0,2.0,296.0,72.0,21.0
281.0,15.0,2.0,326.0,84.0,29.0
269.0,18.0,2.0,355.0,91.0,27.0
271.0,20.0,2.0,369.0,93.0,20.0
276.0,21.0,1.0,398.0,95.0,36.0
262.0,19.0,1.0,420.0,105.0,16.0
260.0,19.0,1.0,438.0,119.0,30.0
254.0,19.0,2.0,456.0,130.0,24.0
246.0,18.0,2.0,479.0,138.0,22.0
214.0,19.0,2.0,500.0,153.0,5.0
205.0,23.0,3.0,516.0,161.0,20.0
207.0,23.0,3.0,527.0,165.0,17.0
201.0,22.0,5.0,547.0,168.0,18.0
201.0,25.0,4.0,560.0,171.0,18.0
201.0,25.0,4.0,565.0,181.0,15.0
190.0,25.0,5.0,582.0,186.0,12.0
182.0,24.0,8.0,594.0,193.0,13.0
166.0,24.0,4.0,613.0,201.0,7.0
161.0,24.0,4.0,631.0,204.0,16.0
153.0,24.0,2.0,645.0,208.0,8.0
146.0,23.0,3.0,658.0,215.0,13.0
140.0,23.0,3.0,671.0,219.0,11.0
127.0,23.0,3.0,681.0,229.0,7.0
117.0,23.0,3.0,691.0,235.0,6.0
110.0,22.0,2.0,708.0,239.0,12.0
108.0,22.0,2.0,712.0,241.0,4.0
104.0,22.0,2.0,717.0,245.0,5.0
82.0,20.0,5.0,731.0,254.0,2.0
75.0,20.0,5.0,738.0,256.0,2.0
74.0,20.0,5.0,739.0,260.0,4.0
70.0,17.0,7.0,745.0,260.0,1.0
65.0,16.0,8.0,746.0,266.0,2.0
69.0,16.0,6.0,749.0,268.0,7.0
72.0,15.0,7.0,749.0,270.0,5.0
68.0,15.0,7.0,753.0,275.0,5.0
67.0,15.0,6.0,755.0,277.0,2.0
63.0,15.0,5.0,762.0,277.0,2.0
67.0,15.0,3.0,765.0,277.0,5.0
57.0,15.0,3.0,772.0,281.0,1.0
54.0,14.0,5.0,773.0,285.0,3.0
49.0,14.0,5.0,778.0,286.0,1.0
48.0,14.0,5.0,780.0,286.0,1.0
48.0,13.0,6.0,780.0,286.0,0.0
46.0,13.0,5.0,784.0,286.0,1.0
45.0,13.0,2.0,789.0,286.0,1.0
41.0,13.0,0.0,794.0,287.0,0.0
39.0,12.0,1.0,794.0,289.0,0.0
34.0,12.0,1.0,798.0,290.0,0.0
30.0,12.0,1.0,802.0,290.0,0.0
21.0,12.0,1.0,802.0,299.0,0.0
22.0,12.0,1.0,802.0,299.0,1.0
20.0,12.0,1.0,802.0,301.0,0.0
16.0,12.0,1.0,802.0,305.0,0.0
15.0,12.0,1.0,803.0,305.0,0.0
