0,1,2,3,4,5
0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,0.0,1.0,0.0,3.0
3.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,0.0,2.0,0.0,0.0
2.0,0.0,0.0,2.0,0.0,0.0
3.0,0.0,0.0,4.0,0.0,3.0
5.0,0.0,0.0,5.0,0.0,3.0
1.0,0.0,0.0,9.0,0.0,0.0
1.0,0.0,0.0,9.0,0.0,0.0
9.0,0.0,0.0,10.0,0.0,9.0
7.0,0.0,0.0,12.0,0.0,0.0
8.0,0.0,0.0,12.0,0.0,1.0
11.0,0.0,0.0,12.0,0.0,3.0
11.0,0.0,0.0,15.0,0.0,3.0
9.0,0.0,0.0,18.0,0.0,1.0
11.0,1.0,0.0,18.0,0.0,3.0
13.0,1.0,0.0,21.0,1.0,6.0
18.0,1.0,0.0,23.0,1.0,7.0
35.0,1.0,0.0,25.0,1.0,19.0
38.0,1.0,0.0,33.0,3.0,13.0
42.0,3.0,0.0,38.0,4.0,12.0
65.0,4.0,0.0,42.0,4.0,28.0
87.0,5.0,0.0,50.0,7.0,34.0
116.0,10.0,0.0,53.0,12.0,42.0
138.0,10.0,2.0,67.0,19.0,45.0
181.0,9.0,2.0,81.0,31.0,68.0
208.0,10.0,0.0,94.0,37.0,45.0
242.0,14.0,0.0,107.0,43.0,57.0
267.0,19.0,0.0,128.0,52.0,60.0
271.0,25.0,0.0,160.0,59.0,49.0
279.0,24.0,1.0,185.0,65.0,39.0
291.0,21.0,4.0,196.0,74.0,32.0
306.0,24.0,3.0,223.0,80.0,50.0
298.0,24.0,3.0,250.0,86.0,25.0
277.0,24.0,3.0,282.0,105.0,30.0
272.0,23.0,3.0,306.0,114.0,27.0
271.0,25.0,3.0,316.0,118.0,15.0
253.0,28.0,1.0,348.0,123.0,20.0
257.0,29.0,1.0,369.0,127.0,30.0
253.0,35.0,1.0,393.0,134.0,33.0
243.0,37.0,2.0,421.0,144.0,31.0
249.0,34.0,2.0,437.0,150.0,25.0
223.0,33.0,2.0,459.0,166.0,11.0
223.0,35.0,4.0,475.0,170.0,24.0
234.0,32.0,7.0,487.0,173.0,26.0
226.0,31.0,5.0,517.0,176.0,22.0
228.0,30.0,5.0,534.0,176.0,18.0
232.0,30.0,5.0,538.0,182.0,14.0
213.0,30.0,6.0,556.0,186.0,4.0
204.0,28.0,8.0,567.0,195.0,11.0
189.0,29.0,5.0,595.0,197.0,13.0
178.0,29.0,5.0,608.0,205.0,10.0
163.0,29.0,4.0,623.0,212.0,6.0
151.0,28.0,3.0,635.0,221.0,7.0
139.0,26.0,5.0,649.0,225.0,6.0
127.0,26.0,5.0,659.0,234.0,7.0
123.0,26.0,5.0,667.0,239.0,9.0
120.0,26.0,2.0,680.0,239.0,7.0
116.0,26.0,2.0,688.0,243.0,8.0
107.0,28.0,0.0,696.0,246.0,2.0
94.0,25.0,3.0,708.0,251.0,4.0
82.0,25.0,3.0,718.0,255.0,2.0
86.0,25.0,3.0,720.0,257.0,8.0
82.0,24.0,2.0,728.0,258.0,3.0
72.0,22.0,4.0,733.0,264.0,1.0
73.0,21.0,4.0,737.0,264.0,4.0
73.0,21.0,4.0,743.0,265.0,7.0
72.0,21.0,4.0,745.0,269.0,5.0
67.0,21.0,2.0,750.0,273.0,2.0
59.0,21.0,2.0,760.0,273.0,2.0
63.0,21.0,1.0,761.0,273.0,4.0
60.0,19.0,3.0,764.0,273.0,0.0
55.0,19.0,3.0,768.0,277.0,3.0
49.0,19.0,3.0,775.0,277.0,1.0
48.0,13.0,3.0,777.0,283.0,1.0
47.0,9.0,7.0,777.0,286.0,2.0
51.0,9.0,7.0,778.0,286.0,5.0
50.0,9.0,6.0,779.0,288.0,1.0
39.0,8.0,7.0,784.0,294.0,0.0
35.0,8.0,7.0,785.0,297.0,0.0
26.0,8.0,7.0,792.0,299.0,0.0
22.0,8.0,4.0,799.0,301.0,2.0
12.0,8.0,2.0,801.0,311.0,0.0
14.0,6.0,3.0,802.0,311.0,2.0
14.0,6.0,3.0,802.0,311.0,0.0
13.0,6.0,1.0,804.0,312.0,0.0
11.0,6.0,1.0,806.0,312.0,0.0
