0,1,2,3,4,5
0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,2.0,0.0,0.0
3.0,0.0,0.0,2.0,0.0,3.0
5.0,0.0,0.0,2.0,0.0,2.0
4.0,0.0,0.0,3.0,0.0,0.0
4.0,0.0,0.0,3.0,0.0,0.0
4.0,0.0,0.0,5.0,1.0,3.0
4.0,0.0,0.0,5.0,1.0,0.0
4.0,0.0,0.0,6.0,1.0,1.0
4.0,0.0,0.0,6.0,1.0,0.0
5.0,0.0,0.0,7.0,1.0,2.0
5.0,0.0,0.0,7.0,1.0,0.0
9.0,0.0,0.0,7.0,1.0,4.0
12.0,0.0,0.0,12.0,1.0,8.0
16.0,0.0,0.0,15.0,1.0,7.0
20.0,2.0,0.0,17.0,1.0,8.0
31.0,2.0,0.0,24.0,3.0,20.0
36.0,3.0,0.0,26.0,5.0,10.0
69.0,4.0,0.0,29.0,6.0,38.0
83.0,6.0,0.0,37.0,10.0,28.0
105.0,10.0,0.0,39.0,15.0,33.0
134.0,10.0,1.0,46.0,20.0,42.0
183.0,9.0,1.0,66.0,22.0,70.0
218.0,10.0,0.0,85.0,25.0,57.0
238.0,16.0,0.0,102.0,33.0,51.0
250.0,20.0,0.0,128.0,42.0,51.0
273.0,21.0,0.0,156.0,55.0,65.0
292.0,18.0,3.0,179.0,61.0,48.0
295.0,16.0,5.0,198.0,71.0,32.0
319.0,22.0,3.0,215.0,75.0,49.0
313.0,22.0,3.0,242.0,88.0,34.0
309.0,22.0,3.0,263.0,97.0,26.0
284.0,22.0,3.0,304.0,105.0,24.0
280.0,23.0,3.0,326.0,107.0,21.0
267.0,27.0,3.0,351.0,112.0,21.0
259.0,27.0,3.0,371.0,123.0,23.0
253.0,27.0,3.0,384.0,133.0,17.0
243.0,28.0,5.0,402.0,144.0,22.0
243.0,28.0,5.0,420.0,153.0,27.0
224.0,29.0,5.0,439.0,168.0,16.0
207.0,31.0,6.0,458.0,180.0,17.0
220.0,31.0,6.0,473.0,184.0,32.0
213.0,29.0,8.0,492.0,188.0,16.0
216.0,29.0,6.0,501.0,194.0,16.0
215.0,29.0,6.0,508.0,201.0,13.0
196.0,31.0,6.0,527.0,209.0,10.0
184.0,33.0,6.0,540.0,218.0,12.0
176.0,34.0,3.0,561.0,224.0,17.0
168.0,34.0,3.0,583.0,228.0,18.0
144.0,32.0,1.0,609.0,233.0,3.0
139.0,31.0,3.0,619.0,239.0,12.0
130.0,31.0,3.0,636.0,242.0,11.0
117.0,31.0,3.0,649.0,250.0,8.0
101.0,31.0,3.0,662.0,260.0,7.0
99.0,31.0,2.0,674.0,260.0,9.0
100.0,31.0,2.0,682.0,262.0,11.0
92.0,31.0,2.0,691.0,265.0,4.0
78.0,29.0,4.0,704.0,268.0,2.0
66.0,29.0,4.0,713.0,271.0,0.0
71.0,29.0,4.0,713.0,272.0,6.0
67.0,27.0,5.0,718.0,274.0,2.0
56.0,27.0,5.0,723.0,281.0,1.0
60.0,25.0,4.0,727.0,282.0,6.0
60.0,24.0,5.0,730.0,284.0,5.0
60.0,24.0,5.0,731.0,286.0,3.0
55.0,22.0,5.0,732.0,293.0,1.0
54.0,22.0,4.0,738.0,293.0,4.0
57.0,22.0,3.0,739.0,293.0,3.0
53.0,18.0,7.0,744.0,294.0,2.0
48.0,18.0,9.0,745.0,298.0,2.0
43.0,18.0,7.0,752.0,299.0,1.0
44.0,18.0,6.0,755.0,299.0,3.0
43.0,14.0,10.0,755.0,301.0,1.0
47.0,14.0,9.0,758.0,301.0,6.0
43.0,14.0,7.0,762.0,303.0,0.0
39.0,14.0,5.0,767.0,305.0,1.0
37.0,14.0,5.0,769.0,306.0,1.0
34.0,14.0,5.0,771.0,307.0,0.0
32.0,14.0,3.0,775.0,309.0,2.0
21.0,14.0,1.0,777.0,321.0,1.0
22.0,14.0,1.0,778.0,321.0,2.0
18.0,14.0,1.0,778.0,325.0,0.0
17.0,14.0,1.0,778.0,326.0,0.0
17.0,14.0,1.0,778.0,326.0,0.0
