0,1,2,3,4,5
0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,2.0,0.0,0.0
3.0,0.0,0.0,3.0,0.0,3.0
5.0,0.0,0.0,5.0,0.0,4.0
4.0,0.0,0.0,6.0,0.0,0.0
4.0,0.0,0.0,6.0,0.0,0.0
5.0,0.0,0.0,8.0,1.0,4.0
2.0,0.0,0.0,11.0,1.0,0.0
2.0,0.0,0.0,12.0,1.0,1.0
4.0,0.0,0.0,12.0,1.0,2.0
8.0,0.0,0.0,12.0,1.0,4.0
7.0,0.0,0.0,16.0,1.0,3.0
11.0,2.0,0.0,16.0,1.0,6.0
15.0,2.0,0.0,22.0,2.0,11.0
20.0,2.0,0.0,24.0,2.0,7.0
26.0,3.0,0.0,26.0,2.0,9.0
30.0,3.0,0.0,32.0,4.0,12.0
34.0,4.0,0.0,35.0,5.0,9.0
55.0,5.0,0.0,42.0,8.0,32.0
71.0,10.0,0.0,45.0,8.0,24.0
101.0,13.0,0.0,47.0,11.0,38.0
131.0,14.0,1.0,62.0,20.0,56.0
177.0,13.0,1.0,84.0,28.0,75.0
199.0,18.0,0.0,95.0,33.0,42.0
240.0,24.0,0.0,105.0,38.0,62.0
275.0,24.0,2.0,122.0,47.0,63.0
301.0,29.0,2.0,147.0,57.0,66.0
304.0,28.0,3.0,179.0,69.0,47.0
313.0,25.0,6.0,199.0,80.0,40.0
330.0,29.0,5.0,227.0,85.0,53.0
318.0,29.0,5.0,256.0,101.0,33.0
298.0,29.0,5.0,290.0,114.0,27.0
280.0,31.0,5.0,322.0,127.0,29.0
274.0,31.0,5.0,340.0,131.0,16.0
261.0,32.0,3.0,375.0,134.0,24.0
263.0,29.0,3.0,397.0,142.0,29.0
256.0,30.0,3.0,410.0,151.0,16.0
245.0,27.0,8.0,437.0,159.0,26.0
240.0,27.0,8.0,453.0,166.0,18.0
210.0,25.0,8.0,474.0,187.0,10.0
196.0,29.0,7.0,490.0,198.0,16.0
192.0,27.0,9.0,501.0,208.0,17.0
180.0,29.0,7.0,526.0,211.0,16.0
195.0,30.0,2.0,548.0,211.0,33.0
191.0,30.0,2.0,556.0,219.0,12.0
177.0,26.0,6.0,575.0,221.0,7.0
167.0,26.0,6.0,591.0,226.0,11.0
171.0,30.0,5.0,599.0,228.0,17.0
153.0,30.0,5.0,623.0,233.0,11.0
140.0,31.0,5.0,632.0,242.0,6.0
135.0,31.0,1.0,644.0,250.0,11.0
130.0,30.0,2.0,655.0,251.0,7.0
106.0,30.0,2.0,674.0,261.0,5.0
102.0,30.0,2.0,679.0,267.0,7.0
97.0,28.0,1.0,690.0,269.0,5.0
96.0,28.0,1.0,696.0,270.0,6.0
80.0,29.0,0.0,706.0,277.0,1.0
66.0,22.0,7.0,720.0,283.0,6.0
60.0,22.0,7.0,726.0,284.0,1.0
61.0,22.0,7.0,727.0,285.0,3.0
60.0,21.0,3.0,735.0,288.0,5.0
51.0,20.0,4.0,738.0,295.0,1.0
49.0,18.0,6.0,740.0,295.0,0.0
54.0,16.0,8.0,740.0,295.0,5.0
51.0,16.0,8.0,742.0,298.0,2.0
51.0,15.0,7.0,744.0,302.0,4.0
50.0,15.0,5.0,747.0,303.0,1.0
50.0,15.0,3.0,750.0,303.0,1.0
45.0,12.0,6.0,755.0,304.0,1.0
42.0,12.0,7.0,758.0,305.0,2.0
33.0,12.0,6.0,767.0,306.0,0.0
32.0,10.0,5.0,772.0,307.0,2.0
31.0,8.0,7.0,772.0,313.0,5.0
28.0,8.0,5.0,778.0,313.0,1.0
27.0,8.0,4.0,780.0,314.0,1.0
24.0,6.0,5.0,783.0,315.0,0.0
23.0,6.0,5.0,783.0,316.0,0.0
14.0,6.0,5.0,792.0,316.0,0.0
12.0,6.0,5.0,794.0,316.0,0.0
12.0,6.0,3.0,796.0,317.0,1.0
13.0,5.0,1.0,800.0,317.0,2.0
11.0,5.0,1.0,800.0,319.0,0.0
11.0,5.0,0.0,801.0,319.0,0.0
9.0,5.0,0.0,803.0,319.0,0.0
