0,1,2,3,4,5
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,2.0
2.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,2.0,0.0,0.0
6.0,0.0,0.0,3.0,0.0,6.0
7.0,0.0,0.0,3.0,0.0,1.0
4.0,0.0,0.0,6.0,0.0,0.0
4.0,0.0,0.0,6.0,0.0,0.0
5.0,0.0,0.0,9.0,1.0,5.0
3.0,0.0,0.0,11.0,1.0,0.0
3.0,0.0,0.0,11.0,1.0,0.0
6.0,0.0,0.0,11.0,1.0,3.0
7.0,0.0,0.0,11.0,1.0,1.0
6.0,0.0,0.0,14.0,1.0,2.0
10.0,0.0,0.0,14.0,1.0,4.0
13.0,0.0,0.0,19.0,2.0,9.0
15.0,0.0,0.0,20.0,2.0,3.0
23.0,0.0,0.0,23.0,2.0,11.0
35.0,0.0,0.0,27.0,4.0,18.0
41.0,0.0,0.0,28.0,7.0,10.0
58.0,2.0,0.0,34.0,9.0,27.0
73.0,3.0,0.0,40.0,11.0,24.0
103.0,7.0,0.0,43.0,13.0,39.0
130.0,7.0,0.0,47.0,22.0,40.0
180.0,5.0,0.0,62.0,27.0,68.0
202.0,7.0,0.0,82.0,31.0,48.0
245.0,10.0,0.0,93.0,34.0,60.0
276.0,11.0,0.0,119.0,41.0,65.0
280.0,15.0,0.0,161.0,51.0,60.0
285.0,14.0,1.0,193.0,62.0,48.0
300.0,13.0,3.0,212.0,69.0,42.0
316.0,16.0,2.0,239.0,73.0,49.0
305.0,16.0,2.0,266.0,85.0,28.0
298.0,16.0,2.0,294.0,91.0,27.0
286.0,17.0,2.0,322.0,100.0,26.0
274.0,19.0,2.0,344.0,101.0,13.0
261.0,21.0,1.0,372.0,110.0,25.0
256.0,20.0,3.0,391.0,121.0,26.0
252.0,20.0,3.0,407.0,126.0,17.0
231.0,22.0,4.0,432.0,134.0,15.0
220.0,22.0,4.0,448.0,144.0,15.0
198.0,21.0,4.0,471.0,163.0,19.0
195.0,21.0,2.0,488.0,171.0,20.0
196.0,20.0,3.0,500.0,177.0,19.0
188.0,18.0,4.0,518.0,181.0,13.0
193.0,18.0,4.0,537.0,182.0,25.0
197.0,19.0,4.0,540.0,190.0,16.0
192.0,18.0,5.0,552.0,192.0,9.0
187.0,17.0,6.0,564.0,198.0,13.0
172.0,18.0,4.0,583.0,211.0,16.0
161.0,18.0,4.0,605.0,215.0,15.0
144.0,19.0,2.0,622.0,218.0,2.0
134.0,20.0,1.0,633.0,226.0,9.0
132.0,18.0,3.0,646.0,228.0,13.0
113.0,18.0,3.0,661.0,241.0,9.0
110.0,18.0,3.0,667.0,247.0,9.0
98.0,18.0,2.0,679.0,250.0,2.0
106.0,18.0,2.0,685.0,250.0,14.0
91.0,20.0,0.0,698.0,254.0,2.0
80.0,19.0,1.0,711.0,259.0,7.0
68.0,19.0,1.0,722.0,260.0,0.0
75.0,19.0,1.0,724.0,260.0,9.0
64.0,19.0,1.0,734.0,265.0,4.0
58.0,19.0,1.0,739.0,270.0,4.0
65.0,18.0,1.0,741.0,271.0,9.0
58.0,16.0,3.0,747.0,276.0,4.0
57.0,16.0,3.0,748.0,280.0,4.0
55.0,16.0,3.0,749.0,286.0,5.0
53.0,15.0,2.0,758.0,287.0,6.0
56.0,15.0,1.0,760.0,287.0,4.0
52.0,13.0,3.0,766.0,287.0,2.0
51.0,14.0,3.0,767.0,288.0,2.0
43.0,14.0,1.0,774.0,291.0,0.0
42.0,14.0,1.0,777.0,291.0,2.0
38.0,10.0,5.0,777.0,296.0,1.0
37.0,10.0,5.0,782.0,296.0,4.0
33.0,10.0,5.0,785.0,298.0,1.0
31.0,9.0,5.0,789.0,299.0,2.0
30.0,9.0,5.0,791.0,299.0,1.0
25.0,9.0,5.0,794.0,301.0,0.0
23.0,8.0,4.0,797.0,303.0,1.0
16.0,8.0,4.0,797.0,311.0,1.0
13.0,6.0,5.0,801.0,311.0,0.0
12.0,6.0,5.0,801.0,312.0,0.0
12.0,6.0,3.0,803.0,312.0,0.0
12.0,6.0,3.0,803.0,312.0,0.0
