0,1,2,3,4,5
0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,2.0,0.0,0.0
2.0,0.0,0.0,2.0,0.0,2.0
0.0,0.0,0.0,4.0,0.0,0.0
2.0,0.0,0.0,4.0,0.0,2.0
3.0,0.0,0.0,4.0,0.0,1.0
2.0,0.0,0.0,5.0,0.0,0.0
2.0,0.0,0.0,5.0,0.0,0.0
7.0,0.0,0.0,6.0,1.0,7.0
4.0,0.0,0.0,9.0,1.0,0.0
5.0,0.0,0.0,9.0,1.0,1.0
5.0,0.0,0.0,9.0,1.0,0.0
7.0,0.0,0.0,9.0,1.0,2.0
7.0,0.0,0.0,10.0,1.0,1.0
12.0,0.0,0.0,10.0,1.0,5.0
19.0,0.0,0.0,15.0,1.0,12.0
21.0,0.0,0.0,18.0,1.0,5.0
30.0,0.0,0.0,21.0,1.0,12.0
41.0,0.0,0.0,27.0,2.0,18.0
45.0,1.0,0.0,29.0,4.0,9.0
68.0,3.0,0.0,35.0,5.0,32.0
90.0,3.0,0.0,38.0,11.0,31.0
122.0,7.0,0.0,41.0,13.0,41.0
145.0,7.0,1.0,56.0,26.0,52.0
182.0,5.0,1.0,76.0,35.0,64.0
192.0,9.0,0.0,98.0,40.0,40.0
223.0,10.0,0.0,114.0,45.0,53.0
255.0,9.0,1.0,133.0,51.0,57.0
269.0,10.0,1.0,162.0,64.0,57.0
267.0,9.0,2.0,188.0,78.0,38.0
283.0,8.0,5.0,205.0,84.0,41.0
299.0,12.0,3.0,232.0,91.0,52.0
289.0,12.0,3.0,266.0,97.0,30.0
272.0,12.0,3.0,301.0,102.0,23.0
264.0,14.0,3.0,327.0,110.0,28.0
252.0,14.0,3.0,353.0,117.0,21.0
256.0,15.0,2.0,374.0,122.0,30.0
252.0,15.0,2.0,392.0,129.0,21.0
253.0,16.0,2.0,399.0,138.0,18.0
234.0,18.0,2.0,433.0,148.0,27.0
226.0,17.0,2.0,452.0,157.0,19.0
205.0,19.0,2.0,472.0,175.0,19.0
202.0,19.0,1.0,492.0,181.0,22.0
197.0,19.0,1.0,504.0,189.0,15.0
176.0,20.0,1.0,530.0,195.0,12.0
187.0,22.0,1.0,543.0,197.0,28.0
179.0,24.0,1.0,548.0,209.0,11.0
171.0,26.0,3.0,559.0,211.0,9.0
167.0,26.0,4.0,565.0,221.0,13.0
167.0,27.0,2.0,582.0,222.0,17.0
166.0,27.0,2.0,597.0,226.0,18.0
155.0,29.0,2.0,611.0,229.0,8.0
149.0,30.0,1.0,618.0,239.0,11.0
147.0,29.0,2.0,631.0,242.0,14.0
127.0,29.0,2.0,647.0,251.0,5.0
122.0,29.0,2.0,655.0,255.0,7.0
116.0,28.0,2.0,663.0,260.0,6.0
122.0,28.0,2.0,665.0,262.0,10.0
105.0,29.0,1.0,679.0,265.0,0.0
83.0,27.0,3.0,701.0,269.0,4.0
74.0,27.0,3.0,709.0,270.0,0.0
79.0,27.0,3.0,709.0,271.0,6.0
75.0,27.0,3.0,714.0,273.0,3.0
66.0,26.0,4.0,717.0,281.0,2.0
66.0,24.0,4.0,722.0,283.0,5.0
69.0,21.0,6.0,726.0,286.0,9.0
69.0,21.0,6.0,733.0,289.0,10.0
67.0,21.0,5.0,737.0,290.0,2.0
63.0,19.0,5.0,744.0,290.0,1.0
65.0,19.0,3.0,746.0,290.0,2.0
57.0,17.0,5.0,754.0,291.0,1.0
50.0,16.0,5.0,760.0,294.0,1.0
45.0,16.0,5.0,767.0,294.0,2.0
43.0,14.0,5.0,771.0,295.0,1.0
44.0,13.0,6.0,771.0,295.0,1.0
44.0,13.0,5.0,773.0,295.0,1.0
43.0,13.0,5.0,775.0,295.0,1.0
40.0,13.0,3.0,779.0,297.0,1.0
36.0,13.0,3.0,782.0,298.0,0.0
33.0,13.0,3.0,785.0,298.0,0.0
31.0,11.0,3.0,787.0,301.0,1.0
28.0,11.0,1.0,789.0,304.0,0.0
30.0,10.0,1.0,791.0,304.0,3.0
28.0,10.0,1.0,791.0,306.0,0.0
27.0,10.0,0.0,792.0,307.0,0.0
25.0,10.0,0.0,794.0,307.0,0.0
