0,1,2,3,4,5
0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,3.0,0.0,0.0
0.0,0.0,0.0,3.0,0.0,0.0
0.0,0.0,0.0,3.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,2.0
2.0,0.0,0.0,3.0,0.0,0.0
4.0,0.0,0.0,4.0,0.0,3.0
1.0,0.0,0.0,7.0,0.0,0.0
4.0,0.0,0.0,8.0,0.0,4.0
4.0,0.0,0.0,8.0,0.0,0.0
0.0,0.0,0.0,12.0,0.0,0.0
0.0,0.0,0.0,12.0,0.0,0.0
5.0,0.0,0.0,12.0,0.0,5.0
4.0,0.0,0.0,13.0,0.0,0.0
6.0,0.0,0.0,13.0,0.0,2.0
9.0,0.0,0.0,13.0,0.0,3.0
10.0,0.0,0.0,14.0,0.0,2.0
8.0,0.0,0.0,16.0,0.0,0.0
10.0,0.0,0.0,16.0,0.0,2.0
12.0,0.0,0.0,18.0,1.0,5.0
16.0,0.0,0.0,20.0,1.0,6.0
24.0,0.0,0.0,23.0,1.0,11.0
36.0,0.0,0.0,29.0,2.0,19.0
43.0,2.0,0.0,29.0,4.0,11.0
67.0,4.0,0.0,36.0,5.0,34.0
78.0,6.0,0.0,41.0,11.0,24.0
108.0,8.0,0.0,44.0,14.0,38.0
147.0,9.0,2.0,55.0,18.0,57.0
184.0,7.0,2.0,74.0,25.0,61.0
187.0,15.0,0.0,94.0,29.0,33.0
229.0,18.0,0.0,108.0,34.0,64.0
263.0,14.0,4.0,119.0,43.0,54.0
279.0,18.0,4.0,149.0,50.0,57.0
287.0,15.0,7.0,173.0,61.0,43.0
304.0,16.0,7.0,187.0,73.0,44.0
321.0,18.0,7.0,218.0,77.0,54.0
309.0,18.0,7.0,247.0,92.0,32.0
298.0,18.0,7.0,281.0,98.0,29.0
292.0,16.0,7.0,303.0,105.0,21.0
289.0,16.0,7.0,318.0,109.0,16.0
276.0,16.0,7.0,350.0,111.0,21.0
260.0,15.0,5.0,376.0,122.0,18.0
250.0,16.0,5.0,389.0,134.0,16.0
247.0,17.0,7.0,409.0,142.0,28.0
248.0,17.0,7.0,429.0,147.0,26.0
213.0,21.0,7.0,452.0,162.0,7.0
213.0,24.0,5.0,467.0,171.0,25.0
219.0,24.0,5.0,476.0,178.0,22.0
209.0,25.0,5.0,501.0,182.0,20.0
212.0,26.0,5.0,516.0,182.0,19.0
211.0,26.0,5.0,518.0,192.0,11.0
199.0,28.0,5.0,537.0,195.0,12.0
194.0,28.0,7.0,545.0,205.0,15.0
195.0,28.0,2.0,565.0,208.0,19.0
177.0,28.0,2.0,584.0,215.0,8.0
170.0,30.0,2.0,598.0,217.0,11.0
161.0,29.0,4.0,606.0,229.0,12.0
165.0,27.0,6.0,619.0,229.0,17.0
154.0,27.0,6.0,633.0,235.0,9.0
147.0,27.0,6.0,641.0,240.0,6.0
139.0,26.0,4.0,658.0,245.0,11.0
135.0,26.0,4.0,670.0,245.0,8.0
113.0,28.0,2.0,684.0,255.0,2.0
92.0,27.0,3.0,700.0,262.0,2.0
82.0,27.0,3.0,707.0,265.0,0.0
90.0,27.0,3.0,709.0,265.0,10.0
80.0,26.0,4.0,716.0,268.0,0.0
71.0,25.0,5.0,719.0,275.0,1.0
73.0,22.0,3.0,725.0,275.0,3.0
71.0,20.0,5.0,727.0,281.0,6.0
70.0,20.0,5.0,730.0,284.0,5.0
65.0,20.0,4.0,732.0,289.0,1.0
57.0,19.0,3.0,742.0,290.0,1.0
61.0,19.0,2.0,743.0,290.0,4.0
56.0,17.0,4.0,748.0,291.0,1.0
50.0,18.0,3.0,754.0,294.0,3.0
49.0,18.0,2.0,758.0,294.0,2.0
49.0,16.0,3.0,759.0,295.0,1.0
48.0,13.0,6.0,759.0,298.0,2.0
47.0,13.0,5.0,766.0,298.0,5.0
45.0,13.0,4.0,769.0,299.0,1.0
41.0,13.0,4.0,770.0,303.0,1.0
38.0,13.0,4.0,771.0,305.0,0.0
31.0,13.0,4.0,776.0,307.0,0.0
30.0,13.0,3.0,778.0,309.0,2.0
24.0,13.0,2.0,779.0,316.0,1.0
25.0,11.0,3.0,781.0,316.0,2.0
23.0,11.0,3.0,781.0,318.0,0.0
20.0,11.0,1.0,783.0,321.0,0.0
19.0,11.0,1.0,784.0,321.0,0.0
