0,1,2,3,4,5
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,2.0
2.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,1.0
2.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,0.0,3.0,0.0,3.0
4.0,0.0,0.0,3.0,0.0,1.0
2.0,0.0,0.0,5.0,0.0,0.0
2.0,0.0,0.0,5.0,0.0,0.0
5.0,0.0,0.0,5.0,2.0,5.0
3.0,0.0,0.0,7.0,2.0,0.0
4.0,0.0,0.0,7.0,2.0,1.0
5.0,0.0,0.0,7.0,2.0,1.0
8.0,0.0,0.0,7.0,2.0,3.0
7.0,0.0,0.0,9.0,2.0,1.0
13.0,0.0,0.0,9.0,2.0,6.0
16.0,0.0,0.0,13.0,2.0,7.0
18.0,0.0,0.0,15.0,2.0,4.0
32.0,0.0,0.0,18.0,2.0,17.0
47.0,0.0,0.0,22.0,3.0,20.0
43.0,4.0,0.0,23.0,5.0,3.0
62.0,5.0,0.0,30.0,5.0,27.0
72.0,6.0,0.0,37.0,7.0,20.0
98.0,10.0,0.0,42.0,13.0,41.0
137.0,7.0,4.0,48.0,18.0,51.0
182.0,6.0,4.0,62.0,23.0,63.0
192.0,10.0,0.0,82.0,29.0,36.0
235.0,16.0,0.0,99.0,31.0,68.0
281.0,16.0,0.0,119.0,36.0,71.0
300.0,17.0,0.0,144.0,49.0,58.0
296.0,16.0,1.0,177.0,60.0,40.0
305.0,15.0,2.0,197.0,65.0,34.0
309.0,18.0,1.0,223.0,68.0,35.0
302.0,18.0,1.0,251.0,75.0,28.0
280.0,18.0,1.0,283.0,88.0,23.0
255.0,19.0,1.0,326.0,95.0,26.0
261.0,21.0,1.0,348.0,97.0,32.0
259.0,22.0,1.0,374.0,100.0,28.0
256.0,18.0,2.0,396.0,110.0,26.0
265.0,19.0,2.0,407.0,116.0,27.0
264.0,20.0,3.0,431.0,127.0,36.0
269.0,20.0,3.0,447.0,134.0,28.0
236.0,21.0,3.0,472.0,152.0,11.0
223.0,21.0,3.0,499.0,162.0,24.0
224.0,21.0,3.0,516.0,169.0,25.0
218.0,21.0,4.0,533.0,174.0,17.0
223.0,24.0,2.0,545.0,177.0,21.0
211.0,25.0,2.0,550.0,186.0,3.0
197.0,24.0,3.0,568.0,190.0,8.0
183.0,23.0,5.0,582.0,199.0,10.0
170.0,23.0,2.0,606.0,204.0,13.0
163.0,23.0,2.0,625.0,206.0,14.0
149.0,24.0,1.0,639.0,211.0,5.0
140.0,26.0,1.0,648.0,223.0,14.0
136.0,26.0,1.0,660.0,225.0,10.0
122.0,26.0,1.0,663.0,240.0,4.0
123.0,26.0,1.0,669.0,246.0,13.0
113.0,25.0,1.0,683.0,251.0,8.0
110.0,25.0,1.0,690.0,253.0,6.0
92.0,25.0,1.0,700.0,262.0,1.0
81.0,23.0,6.0,710.0,265.0,5.0
77.0,23.0,6.0,713.0,266.0,0.0
80.0,23.0,6.0,714.0,269.0,7.0
72.0,23.0,2.0,725.0,275.0,5.0
62.0,22.0,3.0,730.0,282.0,2.0
56.0,21.0,2.0,738.0,283.0,1.0
57.0,20.0,2.0,739.0,288.0,6.0
53.0,20.0,2.0,742.0,291.0,2.0
51.0,20.0,1.0,744.0,295.0,3.0
52.0,20.0,1.0,746.0,296.0,4.0
52.0,20.0,0.0,749.0,296.0,2.0
44.0,18.0,2.0,754.0,300.0,1.0
41.0,18.0,3.0,755.0,303.0,2.0
34.0,18.0,2.0,762.0,305.0,1.0
33.0,16.0,3.0,763.0,306.0,0.0
36.0,10.0,9.0,763.0,306.0,3.0
38.0,10.0,8.0,766.0,306.0,4.0
34.0,10.0,8.0,767.0,309.0,0.0
27.0,10.0,7.0,772.0,313.0,1.0
23.0,7.0,10.0,775.0,315.0,1.0
21.0,7.0,10.0,777.0,315.0,0.0
20.0,6.0,8.0,780.0,317.0,1.0
20.0,6.0,7.0,781.0,319.0,2.0
21.0,6.0,6.0,784.0,319.0,3.0
19.0,6.0,6.0,784.0,321.0,0.0
18.0,6.0,6.0,784.0,322.0,0.0
17.0,6.0,6.0,785.0,322.0,0.0
