0,1,2,3,4,5
0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,2.0,0.0,0.0
2.0,0.0,0.0,2.0,0.0,2.0
2.0,0.0,0.0,2.0,0.0,0.0
3.0,0.0,0.0,2.0,0.0,1.0
2.0,0.0,0.0,3.0,0.0,0.0
4.0,0.0,0.0,5.0,0.0,4.0
5.0,0.0,0.0,6.0,0.0,2.0
2.0,0.0,0.0,9.0,0.0,0.0
2.0,0.0,0.0,9.0,0.0,0.0
7.0,0.0,0.0,10.0,1.0,7.0
2.0,0.0,0.0,15.0,1.0,0.0
2.0,0.0,0.0,15.0,1.0,0.0
9.0,0.0,0.0,15.0,1.0,7.0
12.0,0.0,0.0,16.0,1.0,4.0
11.0,0.0,0.0,19.0,1.0,2.0
16.0,1.0,0.0,19.0,1.0,6.0
12.0,1.0,0.0,26.0,4.0,6.0
13.0,1.0,0.0,27.0,4.0,2.0
23.0,1.0,0.0,29.0,4.0,12.0
31.0,1.0,0.0,34.0,5.0,14.0
36.0,1.0,0.0,37.0,5.0,8.0
64.0,2.0,0.0,40.0,6.0,33.0
77.0,5.0,0.0,45.0,6.0,21.0
111.0,11.0,0.0,52.0,9.0,50.0
136.0,11.0,0.0,61.0,17.0,42.0
165.0,10.0,0.0,82.0,25.0,57.0
188.0,12.0,0.0,97.0,28.0,43.0
218.0,15.0,0.0,117.0,33.0,58.0
245.0,17.0,1.0,134.0,42.0,56.0
259.0,19.0,1.0,161.0,49.0,50.0
268.0,19.0,1.0,192.0,59.0,50.0
284.0,19.0,3.0,210.0,69.0,46.0
295.0,22.0,1.0,235.0,77.0,45.0
280.0,22.0,1.0,267.0,87.0,27.0
271.0,22.0,1.0,295.0,95.0,27.0
252.0,23.0,1.0,324.0,101.0,17.0
257.0,24.0,1.0,342.0,102.0,25.0
250.0,25.0,1.0,372.0,109.0,31.0
225.0,25.0,0.0,409.0,120.0,22.0
233.0,25.0,0.0,419.0,130.0,28.0
218.0,26.0,3.0,440.0,139.0,19.0
213.0,25.0,3.0,457.0,148.0,20.0
210.0,25.0,3.0,467.0,155.0,14.0
206.0,28.0,3.0,480.0,160.0,17.0
209.0,27.0,4.0,494.0,161.0,18.0
206.0,24.0,6.0,506.0,166.0,13.0
216.0,24.0,4.0,514.0,168.0,18.0
217.0,26.0,4.0,518.0,177.0,16.0
204.0,26.0,5.0,537.0,182.0,12.0
195.0,28.0,5.0,549.0,194.0,17.0
179.0,30.0,5.0,567.0,200.0,10.0
173.0,30.0,5.0,582.0,207.0,16.0
156.0,31.0,2.0,604.0,213.0,9.0
154.0,29.0,3.0,613.0,221.0,14.0
143.0,29.0,3.0,629.0,224.0,8.0
125.0,29.0,3.0,644.0,235.0,8.0
121.0,29.0,3.0,656.0,239.0,12.0
121.0,29.0,2.0,665.0,242.0,11.0
116.0,29.0,2.0,674.0,245.0,7.0
98.0,29.0,2.0,685.0,254.0,2.0
84.0,29.0,4.0,697.0,260.0,6.0
76.0,29.0,4.0,705.0,260.0,0.0
82.0,29.0,4.0,707.0,260.0,8.0
71.0,27.0,6.0,715.0,264.0,1.0
63.0,26.0,7.0,718.0,271.0,2.0
64.0,25.0,6.0,723.0,272.0,5.0
61.0,22.0,8.0,725.0,278.0,4.0
62.0,22.0,8.0,728.0,280.0,6.0
59.0,22.0,7.0,730.0,288.0,6.0
58.0,20.0,7.0,735.0,288.0,2.0
63.0,20.0,5.0,737.0,288.0,5.0
56.0,19.0,6.0,741.0,292.0,1.0
53.0,19.0,5.0,744.0,296.0,3.0
43.0,19.0,4.0,755.0,298.0,2.0
43.0,19.0,3.0,758.0,298.0,2.0
44.0,13.0,9.0,758.0,299.0,2.0
40.0,13.0,8.0,767.0,299.0,4.0
35.0,13.0,6.0,775.0,299.0,1.0
30.0,12.0,6.0,780.0,300.0,0.0
34.0,10.0,8.0,780.0,300.0,4.0
30.0,10.0,8.0,783.0,301.0,0.0
29.0,8.0,6.0,786.0,304.0,1.0
25.0,8.0,6.0,786.0,310.0,2.0
24.0,8.0,5.0,789.0,310.0,1.0
22.0,8.0,5.0,789.0,312.0,0.0
18.0,8.0,5.0,789.0,316.0,0.0
17.0,8.0,5.0,790.0,316.0,0.0
