0,1,2,3,4,5
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0
8.0,0.0,0.0,1.0,0.0,8.0
9.0,0.0,0.0,1.0,0.0,1.0
3.0,0.0,0.0,7.0,0.0,0.0
3.0,0.0,0.0,7.0,0.0,0.0
3.0,0.0,0.0,10.0,0.0,3.0
3.0,0.0,0.0,10.0,0.0,0.0
4.0,0.0,0.0,10.0,0.0,1.0
7.0,0.0,0.0,10.0,0.0,3.0
10.0,0.0,0.0,11.0,0.0,4.0
10.0,0.0,0.0,15.0,0.0,4.0
16.0,1.0,0.0,15.0,0.0,7.0
20.0,1.0,0.0,18.0,2.0,9.0
25.0,1.0,0.0,21.0,2.0,8.0
37.0,2.0,0.0,25.0,2.0,17.0
42.0,2.0,0.0,35.0,3.0,16.0
44.0,4.0,0.0,37.0,6.0,9.0
65.0,6.0,0.0,40.0,7.0,27.0
91.0,6.0,0.0,46.0,11.0,36.0
115.0,8.0,0.0,51.0,11.0,31.0
141.0,8.0,2.0,65.0,18.0,49.0
170.0,6.0,2.0,83.0,27.0,54.0
184.0,10.0,0.0,105.0,33.0,44.0
233.0,14.0,0.0,118.0,40.0,73.0
256.0,12.0,0.0,138.0,51.0,52.0
256.0,15.0,0.0,175.0,66.0,55.0
263.0,13.0,2.0,203.0,74.0,43.0
280.0,15.0,3.0,213.0,86.0,42.0
305.0,18.0,2.0,241.0,90.0,59.0
281.0,18.0,2.0,278.0,99.0,22.0
266.0,18.0,2.0,305.0,116.0,29.0
251.0,20.0,2.0,336.0,124.0,26.0
248.0,21.0,2.0,354.0,127.0,19.0
249.0,28.0,2.0,368.0,132.0,27.0
237.0,26.0,3.0,394.0,138.0,19.0
233.0,26.0,3.0,406.0,149.0,19.0
215.0,28.0,3.0,425.0,165.0,19.0
210.0,27.0,3.0,444.0,171.0,19.0
202.0,26.0,3.0,457.0,184.0,17.0
201.0,21.0,4.0,477.0,192.0,23.0
203.0,20.0,5.0,487.0,200.0,20.0
192.0,20.0,5.0,508.0,207.0,17.0
189.0,23.0,4.0,520.0,208.0,12.0
185.0,23.0,4.0,523.0,220.0,11.0
176.0,25.0,4.0,536.0,224.0,10.0
163.0,25.0,5.0,547.0,231.0,6.0
154.0,28.0,2.0,565.0,233.0,11.0
156.0,28.0,2.0,579.0,235.0,18.0
137.0,30.0,1.0,600.0,240.0,8.0
133.0,33.0,2.0,612.0,242.0,14.0
122.0,33.0,2.0,629.0,247.0,11.0
115.0,33.0,2.0,636.0,252.0,5.0
114.0,33.0,2.0,643.0,254.0,8.0
118.0,32.0,1.0,651.0,258.0,14.0
117.0,32.0,1.0,656.0,262.0,8.0
103.0,32.0,1.0,667.0,268.0,3.0
90.0,31.0,2.0,677.0,276.0,5.0
80.0,31.0,2.0,684.0,280.0,1.0
80.0,31.0,2.0,685.0,285.0,6.0
76.0,30.0,2.0,693.0,290.0,8.0
69.0,29.0,3.0,697.0,294.0,1.0
72.0,25.0,3.0,702.0,295.0,5.0
66.0,22.0,5.0,704.0,304.0,4.0
64.0,22.0,5.0,704.0,309.0,3.0
66.0,21.0,4.0,706.0,312.0,5.0
62.0,18.0,5.0,713.0,312.0,1.0
68.0,18.0,5.0,714.0,312.0,7.0
60.0,16.0,7.0,721.0,315.0,2.0
50.0,18.0,4.0,726.0,322.0,1.0
50.0,18.0,3.0,729.0,322.0,2.0
48.0,16.0,4.0,735.0,322.0,3.0
47.0,12.0,8.0,735.0,324.0,1.0
45.0,12.0,5.0,740.0,324.0,0.0
40.0,12.0,4.0,748.0,324.0,2.0
33.0,10.0,6.0,753.0,326.0,0.0
31.0,10.0,6.0,756.0,326.0,1.0
26.0,10.0,6.0,761.0,326.0,0.0
24.0,10.0,6.0,763.0,328.0,2.0
20.0,10.0,5.0,764.0,333.0,1.0
22.0,10.0,1.0,770.0,333.0,4.0
22.0,10.0,1.0,770.0,333.0,0.0
19.0,10.0,1.0,770.0,336.0,0.0
16.0,10.0,1.0,773.0,336.0,0.0
