0,1,2,3,4,5
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,1.0,0.0,2.0
3.0,0.0,0.0,3.0,0.0,0.0
3.0,0.0,0.0,6.0,0.0,3.0
5.0,0.0,0.0,7.0,0.0,3.0
4.0,0.0,0.0,8.0,0.0,0.0
4.0,0.0,0.0,8.0,0.0,0.0
8.0,0.0,0.0,9.0,2.0,7.0
6.0,0.0,0.0,11.0,2.0,0.0
6.0,0.0,0.0,12.0,2.0,1.0
8.0,0.0,0.0,12.0,2.0,2.0
10.0,0.0,0.0,12.0,2.0,2.0
10.0,0.0,0.0,14.0,2.0,2.0
15.0,1.0,0.0,14.0,2.0,6.0
18.0,1.0,0.0,18.0,3.0,8.0
28.0,1.0,0.0,19.0,3.0,11.0
28.0,6.0,0.0,24.0,3.0,10.0
37.0,6.0,0.0,30.0,4.0,16.0
44.0,7.0,0.0,31.0,6.0,11.0
72.0,8.0,0.0,37.0,6.0,35.0
87.0,9.0,0.0,41.0,8.0,22.0
105.0,14.0,0.0,52.0,11.0,37.0
138.0,13.0,1.0,64.0,17.0,51.0
193.0,12.0,1.0,79.0,21.0,73.0
218.0,15.0,0.0,98.0,26.0,51.0
253.0,15.0,0.0,116.0,34.0,61.0
268.0,20.0,1.0,144.0,40.0,55.0
275.0,22.0,1.0,178.0,57.0,60.0
270.0,22.0,1.0,209.0,70.0,39.0
272.0,14.0,9.0,225.0,82.0,30.0
297.0,18.0,5.0,242.0,86.0,46.0
278.0,18.0,5.0,279.0,92.0,24.0
266.0,18.0,5.0,313.0,98.0,28.0
253.0,20.0,5.0,341.0,106.0,25.0
250.0,21.0,5.0,358.0,107.0,16.0
247.0,22.0,1.0,389.0,112.0,30.0
241.0,23.0,1.0,411.0,122.0,27.0
237.0,23.0,1.0,428.0,128.0,19.0
222.0,24.0,2.0,461.0,135.0,27.0
218.0,21.0,2.0,477.0,146.0,20.0
197.0,22.0,2.0,498.0,160.0,15.0
180.0,22.0,1.0,516.0,168.0,8.0
179.0,21.0,2.0,528.0,173.0,16.0
170.0,22.0,1.0,554.0,181.0,25.0
165.0,23.0,0.0,569.0,183.0,12.0
164.0,26.0,0.0,577.0,187.0,14.0
160.0,26.0,1.0,589.0,191.0,13.0
158.0,29.0,2.0,594.0,196.0,12.0
157.0,31.0,1.0,605.0,198.0,13.0
162.0,31.0,1.0,621.0,201.0,24.0
148.0,31.0,1.0,630.0,209.0,3.0
146.0,28.0,4.0,635.0,215.0,9.0
142.0,26.0,6.0,650.0,220.0,16.0
131.0,26.0,6.0,664.0,227.0,10.0
117.0,26.0,6.0,671.0,241.0,7.0
111.0,25.0,6.0,679.0,244.0,4.0
113.0,25.0,6.0,685.0,245.0,9.0
92.0,27.0,4.0,701.0,250.0,0.0
78.0,27.0,4.0,715.0,258.0,8.0
69.0,27.0,4.0,723.0,264.0,5.0
74.0,27.0,4.0,724.0,265.0,7.0
70.0,25.0,6.0,731.0,268.0,6.0
67.0,25.0,6.0,734.0,272.0,4.0
67.0,24.0,3.0,740.0,273.0,3.0
63.0,21.0,5.0,743.0,281.0,6.0
61.0,21.0,5.0,745.0,284.0,3.0
60.0,16.0,5.0,746.0,292.0,3.0
56.0,16.0,3.0,753.0,293.0,2.0
57.0,16.0,3.0,755.0,293.0,3.0
47.0,16.0,3.0,763.0,295.0,0.0
42.0,13.0,6.0,767.0,297.0,1.0
38.0,13.0,6.0,770.0,298.0,0.0
37.0,13.0,5.0,773.0,298.0,1.0
35.0,13.0,5.0,773.0,302.0,2.0
39.0,13.0,5.0,774.0,302.0,5.0
36.0,13.0,3.0,778.0,303.0,0.0
34.0,12.0,1.0,781.0,306.0,1.0
32.0,12.0,1.0,783.0,306.0,0.0
24.0,12.0,1.0,791.0,306.0,0.0
23.0,9.0,1.0,792.0,311.0,2.0
23.0,9.0,1.0,792.0,311.0,0.0
21.0,7.0,2.0,795.0,311.0,0.0
19.0,7.0,2.0,795.0,313.0,0.0
18.0,7.0,0.0,797.0,314.0,0.0
18.0,7.0,0.0,797.0,314.0,0.0
