0,1,2,3,4,5
0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,2.0,0.0,0.0
1.0,0.0,0.0,2.0,0.0,1.0
1.0,0.0,0.0,2.0,0.0,0.0
2.0,0.0,0.0,2.0,0.0,1.0
1.0,0.0,0.0,3.0,0.0,0.0
1.0,0.0,0.0,4.0,0.0,1.0
3.0,0.0,0.0,5.0,0.0,3.0
2.0,0.0,0.0,6.0,0.0,0.0
2.0,0.0,0.0,6.0,0.0,0.0
5.0,0.0,0.0,6.0,0.0,3.0
5.0,0.0,0.0,6.0,0.0,0.0
6.0,0.0,0.0,8.0,0.0,3.0
8.0,0.0,0.0,8.0,0.0,2.0
15.0,0.0,0.0,8.0,0.0,7.0
13.0,0.0,0.0,12.0,0.0,2.0
15.0,1.0,0.0,12.0,0.0,3.0
18.0,1.0,0.0,17.0,0.0,8.0
20.0,1.0,0.0,23.0,0.0,8.0
21.0,2.0,0.0,31.0,0.0,10.0
30.0,2.0,0.0,40.0,2.0,20.0
30.0,4.0,0.0,43.0,7.0,10.0
52.0,4.0,0.0,46.0,7.0,25.0
75.0,4.0,0.0,49.0,9.0,28.0
103.0,4.0,0.0,54.0,15.0,39.0
137.0,2.0,2.0,64.0,22.0,51.0
163.0,2.0,2.0,88.0,27.0,55.0
189.0,5.0,0.0,106.0,31.0,49.0
225.0,9.0,0.0,121.0,38.0,62.0
262.0,11.0,1.0,136.0,44.0,61.0
291.0,14.0,1.0,161.0,54.0,67.0
300.0,12.0,3.0,189.0,65.0,48.0
319.0,12.0,4.0,207.0,73.0,46.0
335.0,15.0,4.0,231.0,78.0,48.0
337.0,15.0,4.0,254.0,82.0,29.0
303.0,15.0,4.0,296.0,98.0,24.0
288.0,17.0,4.0,331.0,102.0,26.0
277.0,20.0,4.0,353.0,105.0,17.0
275.0,24.0,3.0,380.0,111.0,34.0
261.0,23.0,2.0,408.0,125.0,26.0
255.0,24.0,2.0,424.0,132.0,18.0
239.0,24.0,2.0,451.0,139.0,18.0
227.0,26.0,2.0,477.0,144.0,21.0
215.0,27.0,2.0,494.0,152.0,14.0
216.0,25.0,4.0,514.0,157.0,26.0
221.0,24.0,5.0,531.0,162.0,27.0
213.0,23.0,5.0,553.0,163.0,14.0
208.0,24.0,5.0,566.0,165.0,11.0
199.0,25.0,5.0,573.0,171.0,5.0
186.0,25.0,6.0,587.0,177.0,8.0
179.0,23.0,8.0,596.0,185.0,10.0
167.0,25.0,4.0,621.0,188.0,14.0
152.0,25.0,4.0,642.0,193.0,11.0
135.0,25.0,3.0,658.0,199.0,4.0
138.0,27.0,2.0,664.0,204.0,15.0
131.0,27.0,2.0,677.0,208.0,10.0
127.0,27.0,2.0,688.0,211.0,10.0
123.0,27.0,2.0,696.0,215.0,8.0
117.0,27.0,0.0,710.0,219.0,10.0
113.0,27.0,0.0,718.0,221.0,6.0
102.0,27.0,0.0,726.0,227.0,3.0
81.0,27.0,1.0,744.0,235.0,6.0
71.0,27.0,1.0,752.0,237.0,0.0
72.0,27.0,1.0,752.0,238.0,2.0
64.0,25.0,2.0,758.0,242.0,1.0
61.0,25.0,2.0,761.0,245.0,3.0
66.0,23.0,3.0,765.0,245.0,8.0
64.0,22.0,3.0,769.0,249.0,5.0
67.0,22.0,3.0,769.0,251.0,5.0
64.0,21.0,3.0,772.0,255.0,3.0
62.0,20.0,4.0,777.0,256.0,4.0
63.0,20.0,4.0,778.0,256.0,2.0
51.0,17.0,7.0,789.0,257.0,0.0
49.0,16.0,7.0,793.0,259.0,3.0
38.0,16.0,6.0,804.0,261.0,1.0
38.0,14.0,6.0,807.0,262.0,2.0
37.0,12.0,8.0,807.0,264.0,1.0
35.0,12.0,7.0,811.0,264.0,1.0
32.0,12.0,5.0,816.0,264.0,0.0
31.0,11.0,5.0,818.0,265.0,1.0
30.0,10.0,6.0,819.0,267.0,2.0
23.0,10.0,6.0,825.0,268.0,0.0
21.0,9.0,6.0,827.0,269.0,0.0
17.0,9.0,4.0,829.0,275.0,2.0
19.0,9.0,2.0,831.0,275.0,2.0
18.0,9.0,2.0,831.0,276.0,0.0
17.0,9.0,2.0,831.0,277.0,0.0
16.0,9.0,2.0,832.0,277.0,0.0
