0,1,2,3,4,5
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,2.0,0.0,0.0
2.0,0.0,0.0,2.0,0.0,2.0
4.0,0.0,0.0,2.0,0.0,2.0
2.0,0.0,0.0,4.0,0.0,0.0
2.0,0.0,0.0,4.0,0.0,0.0
4.0,0.0,0.0,4.0,1.0,3.0
4.0,0.0,0.0,4.0,1.0,0.0
4.0,0.0,0.0,5.0,1.0,1.0
5.0,0.0,0.0,5.0,1.0,1.0
5.0,0.0,0.0,6.0,1.0,1.0
5.0,0.0,0.0,7.0,1.0,1.0
7.0,0.0,0.0,7.0,1.0,2.0
11.0,0.0,0.0,10.0,1.0,7.0
11.0,0.0,0.0,12.0,1.0,2.0
22.0,0.0,0.0,13.0,1.0,12.0
41.0,0.0,0.0,22.0,1.0,28.0
42.0,0.0,0.0,25.0,6.0,9.0
72.0,0.0,0.0,29.0,6.0,34.0
88.0,3.0,0.0,35.0,7.0,26.0
127.0,6.0,0.0,39.0,10.0,49.0
153.0,7.0,0.0,47.0,21.0,46.0
195.0,7.0,0.0,65.0,26.0,65.0
203.0,9.0,0.0,92.0,36.0,47.0
225.0,12.0,0.0,108.0,44.0,49.0
244.0,10.0,2.0,127.0,52.0,46.0
260.0,13.0,2.0,150.0,65.0,55.0
268.0,12.0,3.0,178.0,72.0,43.0
280.0,11.0,4.0,200.0,76.0,38.0
286.0,13.0,3.0,231.0,82.0,44.0
287.0,13.0,3.0,251.0,94.0,33.0
288.0,13.0,3.0,277.0,100.0,33.0
269.0,13.0,3.0,307.0,110.0,21.0
274.0,14.0,3.0,320.0,111.0,20.0
282.0,17.0,3.0,337.0,116.0,33.0
274.0,17.0,4.0,358.0,127.0,25.0
272.0,19.0,4.0,372.0,136.0,23.0
256.0,16.0,7.0,401.0,147.0,24.0
252.0,18.0,7.0,412.0,156.0,18.0
232.0,21.0,7.0,430.0,170.0,15.0
223.0,23.0,7.0,451.0,179.0,23.0
232.0,23.0,7.0,466.0,183.0,28.0
218.0,26.0,8.0,489.0,186.0,16.0
222.0,31.0,2.0,508.0,189.0,25.0
222.0,31.0,2.0,514.0,194.0,11.0
207.0,31.0,2.0,533.0,199.0,9.0
197.0,28.0,5.0,548.0,209.0,15.0
191.0,30.0,1.0,565.0,213.0,13.0
179.0,30.0,1.0,582.0,222.0,14.0
160.0,32.0,0.0,601.0,231.0,10.0
149.0,35.0,0.0,609.0,243.0,12.0
151.0,33.0,2.0,619.0,249.0,18.0
126.0,33.0,2.0,640.0,259.0,6.0
109.0,33.0,2.0,649.0,271.0,4.0
101.0,29.0,2.0,665.0,276.0,9.0
105.0,29.0,2.0,671.0,276.0,10.0
85.0,31.0,0.0,689.0,282.0,4.0
72.0,28.0,3.0,700.0,286.0,2.0
67.0,28.0,3.0,705.0,288.0,2.0
75.0,28.0,3.0,706.0,289.0,10.0
73.0,28.0,2.0,712.0,290.0,4.0
62.0,26.0,4.0,717.0,296.0,0.0
61.0,22.0,6.0,721.0,299.0,4.0
58.0,19.0,6.0,726.0,303.0,3.0
60.0,19.0,6.0,729.0,303.0,5.0
53.0,19.0,4.0,734.0,307.0,0.0
50.0,19.0,4.0,738.0,309.0,3.0
55.0,19.0,2.0,740.0,309.0,5.0
46.0,18.0,3.0,743.0,315.0,0.0
41.0,16.0,5.0,745.0,318.0,0.0
38.0,16.0,4.0,749.0,318.0,0.0
40.0,14.0,2.0,753.0,320.0,4.0
38.0,11.0,5.0,753.0,322.0,0.0
37.0,11.0,3.0,757.0,322.0,1.0
31.0,11.0,3.0,763.0,322.0,0.0
28.0,11.0,1.0,766.0,325.0,1.0
28.0,11.0,1.0,767.0,325.0,1.0
24.0,11.0,1.0,768.0,328.0,0.0
23.0,11.0,1.0,769.0,328.0,0.0
15.0,11.0,1.0,769.0,337.0,1.0
18.0,9.0,3.0,769.0,337.0,3.0
14.0,9.0,3.0,769.0,341.0,0.0
14.0,9.0,1.0,771.0,341.0,0.0
11.0,9.0,1.0,774.0,341.0,0.0
