0,1,2,3,4,5
0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,0.0,1.0,0.0,3.0
3.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,0.0,2.0,0.0,1.0
2.0,0.0,0.0,3.0,0.0,0.0
0.0,0.0,0.0,5.0,0.0,0.0
2.0,0.0,0.0,6.0,0.0,3.0
0.0,0.0,0.0,8.0,0.0,0.0
0.0,0.0,0.0,8.0,0.0,0.0
1.0,0.0,0.0,8.0,0.0,1.0
1.0,0.0,0.0,8.0,0.0,0.0
3.0,0.0,0.0,8.0,0.0,2.0
9.0,0.0,0.0,8.0,0.0,6.0
11.0,0.0,0.0,9.0,0.0,3.0
9.0,0.0,0.0,13.0,0.0,2.0
10.0,1.0,0.0,13.0,0.0,2.0
12.0,1.0,0.0,17.0,1.0,7.0
16.0,1.0,0.0,18.0,1.0,5.0
26.0,2.0,0.0,21.0,1.0,14.0
35.0,2.0,0.0,32.0,3.0,22.0
43.0,3.0,0.0,34.0,5.0,13.0
58.0,5.0,0.0,39.0,6.0,23.0
82.0,5.0,0.0,47.0,6.0,32.0
96.0,10.0,0.0,54.0,15.0,35.0
132.0,11.0,1.0,64.0,21.0,54.0
170.0,9.0,1.0,85.0,27.0,63.0
191.0,15.0,0.0,101.0,34.0,49.0
215.0,18.0,0.0,124.0,37.0,53.0
244.0,19.0,2.0,146.0,46.0,63.0
254.0,23.0,2.0,166.0,63.0,51.0
263.0,23.0,2.0,187.0,70.0,37.0
285.0,19.0,6.0,199.0,78.0,42.0
319.0,25.0,4.0,215.0,83.0,59.0
303.0,25.0,4.0,238.0,93.0,17.0
287.0,25.0,4.0,266.0,105.0,24.0
284.0,25.0,4.0,294.0,111.0,31.0
283.0,27.0,4.0,312.0,115.0,23.0
280.0,29.0,2.0,337.0,120.0,27.0
281.0,24.0,1.0,354.0,139.0,31.0
289.0,24.0,1.0,365.0,149.0,29.0
274.0,27.0,1.0,388.0,158.0,20.0
266.0,27.0,1.0,410.0,168.0,24.0
239.0,27.0,1.0,429.0,187.0,11.0
234.0,28.0,1.0,444.0,195.0,19.0
230.0,27.0,2.0,459.0,199.0,15.0
226.0,26.0,2.0,483.0,201.0,21.0
222.0,25.0,3.0,495.0,203.0,10.0
219.0,28.0,3.0,501.0,209.0,12.0
207.0,27.0,4.0,518.0,213.0,9.0
190.0,28.0,5.0,535.0,220.0,9.0
185.0,31.0,4.0,554.0,225.0,21.0
170.0,31.0,4.0,578.0,231.0,15.0
155.0,33.0,3.0,591.0,236.0,4.0
143.0,33.0,4.0,604.0,247.0,13.0
134.0,33.0,4.0,619.0,249.0,8.0
125.0,33.0,4.0,628.0,256.0,7.0
109.0,33.0,4.0,641.0,267.0,8.0
105.0,33.0,2.0,652.0,271.0,9.0
100.0,33.0,2.0,661.0,273.0,6.0
91.0,33.0,2.0,668.0,277.0,2.0
74.0,33.0,5.0,681.0,283.0,5.0
63.0,33.0,5.0,690.0,285.0,0.0
66.0,33.0,5.0,692.0,287.0,7.0
62.0,32.0,4.0,700.0,291.0,6.0
57.0,31.0,5.0,704.0,293.0,1.0
55.0,28.0,5.0,710.0,296.0,4.0
59.0,25.0,8.0,711.0,300.0,9.0
57.0,25.0,8.0,712.0,304.0,3.0
56.0,24.0,7.0,715.0,306.0,2.0
52.0,24.0,4.0,722.0,309.0,3.0
57.0,24.0,3.0,724.0,309.0,6.0
46.0,20.0,7.0,730.0,314.0,0.0
41.0,16.0,11.0,733.0,317.0,1.0
37.0,16.0,10.0,739.0,318.0,2.0
36.0,14.0,10.0,742.0,318.0,0.0
38.0,12.0,12.0,742.0,318.0,2.0
39.0,12.0,12.0,746.0,318.0,5.0
36.0,12.0,11.0,750.0,319.0,1.0
30.0,11.0,8.0,756.0,324.0,1.0
28.0,8.0,11.0,760.0,324.0,2.0
25.0,8.0,11.0,760.0,327.0,0.0
23.0,5.0,11.0,762.0,331.0,1.0
21.0,5.0,8.0,765.0,333.0,0.0
25.0,5.0,5.0,768.0,333.0,4.0
25.0,5.0,5.0,768.0,333.0,0.0
24.0,5.0,5.0,768.0,334.0,0.0
23.0,5.0,5.0,769.0,334.0,0.0
