0,1,2,3,4,5
0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,0.0,1.0,0.0,2.0
2.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,0.0,2.0,0.0,1.0
1.0,0.0,0.0,3.0,0.0,0.0
5.0,0.0,0.0,4.0,0.0,5.0
6.0,0.0,0.0,7.0,0.0,4.0
2.0,0.0,0.0,11.0,0.0,0.0
2.0,0.0,0.0,11.0,0.0,0.0
3.0,0.0,0.0,11.0,2.0,3.0
3.0,0.0,0.0,11.0,2.0,0.0
4.0,0.0,0.0,11.0,2.0,1.0
6.0,0.0,0.0,11.0,2.0,2.0
8.0,0.0,0.0,12.0,2.0,3.0
8.0,0.0,0.0,14.0,2.0,2.0
10.0,1.0,0.0,14.0,2.0,3.0
10.0,1.0,0.0,15.0,4.0,3.0
12.0,1.0,0.0,18.0,4.0,5.0
20.0,1.0,0.0,21.0,4.0,11.0
28.0,1.0,0.0,27.0,4.0,14.0
30.0,4.0,0.0,28.0,4.0,6.0
55.0,6.0,0.0,31.0,5.0,31.0
76.0,6.0,0.0,35.0,8.0,28.0
106.0,7.0,0.0,37.0,13.0,38.0
137.0,5.0,3.0,45.0,21.0,48.0
199.0,3.0,3.0,60.0,25.0,79.0
230.0,4.0,0.0,78.0,27.0,49.0
275.0,6.0,0.0,99.0,35.0,76.0
287.0,7.0,1.0,128.0,42.0,50.0
295.0,9.0,1.0,159.0,53.0,52.0
289.0,7.0,3.0,188.0,67.0,37.0
298.0,6.0,4.0,202.0,78.0,34.0
326.0,10.0,3.0,218.0,81.0,50.0
304.0,10.0,3.0,254.0,91.0,24.0
286.0,10.0,3.0,293.0,111.0,41.0
271.0,10.0,3.0,325.0,119.0,25.0
269.0,10.0,3.0,341.0,124.0,19.0
262.0,11.0,3.0,372.0,126.0,27.0
261.0,15.0,3.0,392.0,133.0,30.0
243.0,18.0,3.0,415.0,142.0,17.0
227.0,23.0,3.0,440.0,151.0,23.0
221.0,23.0,3.0,453.0,159.0,15.0
202.0,24.0,3.0,468.0,172.0,10.0
191.0,25.0,3.0,488.0,180.0,18.0
199.0,25.0,3.0,498.0,189.0,27.0
192.0,26.0,3.0,518.0,191.0,16.0
205.0,26.0,3.0,525.0,191.0,20.0
207.0,26.0,3.0,529.0,201.0,16.0
193.0,28.0,3.0,539.0,207.0,4.0
181.0,28.0,4.0,553.0,213.0,9.0
164.0,31.0,1.0,576.0,220.0,13.0
155.0,31.0,1.0,589.0,228.0,12.0
144.0,36.0,1.0,600.0,233.0,10.0
140.0,38.0,2.0,612.0,240.0,18.0
132.0,35.0,5.0,623.0,248.0,11.0
114.0,35.0,5.0,641.0,255.0,7.0
106.0,35.0,5.0,651.0,261.0,8.0
95.0,34.0,4.0,662.0,266.0,3.0
98.0,34.0,4.0,669.0,267.0,11.0
89.0,37.0,1.0,676.0,271.0,2.0
73.0,37.0,1.0,693.0,275.0,5.0
66.0,37.0,1.0,699.0,277.0,1.0
71.0,37.0,1.0,699.0,278.0,6.0
60.0,35.0,3.0,706.0,282.0,0.0
61.0,35.0,3.0,711.0,283.0,7.0
60.0,33.0,2.0,719.0,283.0,4.0
57.0,29.0,5.0,726.0,287.0,7.0
57.0,29.0,5.0,729.0,292.0,8.0
53.0,29.0,5.0,731.0,295.0,1.0
51.0,29.0,2.0,737.0,295.0,1.0
55.0,29.0,2.0,738.0,295.0,5.0
53.0,26.0,5.0,741.0,296.0,2.0
47.0,25.0,8.0,742.0,299.0,0.0
44.0,25.0,6.0,750.0,299.0,3.0
43.0,19.0,9.0,752.0,302.0,1.0
45.0,17.0,11.0,752.0,302.0,2.0
48.0,17.0,11.0,754.0,302.0,5.0
42.0,17.0,9.0,761.0,304.0,1.0
37.0,14.0,9.0,766.0,307.0,0.0
38.0,14.0,9.0,766.0,307.0,1.0
32.0,14.0,9.0,770.0,309.0,0.0
29.0,14.0,7.0,775.0,309.0,0.0
24.0,14.0,6.0,776.0,315.0,1.0
25.0,11.0,3.0,782.0,315.0,1.0
25.0,11.0,3.0,782.0,315.0,0.0
23.0,11.0,0.0,785.0,317.0,0.0
23.0,11.0,0.0,785.0,317.0,0.0
