0,1,2,3,4,5
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,1.0,0.0,1.0
3.0,0.0,0.0,2.0,0.0,0.0
4.0,0.0,0.0,5.0,0.0,4.0
5.0,0.0,0.0,5.0,0.0,1.0
3.0,0.0,0.0,7.0,0.0,0.0
3.0,0.0,0.0,7.0,0.0,0.0
4.0,0.0,0.0,8.0,1.0,3.0
3.0,0.0,0.0,9.0,1.0,0.0
3.0,0.0,0.0,10.0,1.0,1.0
7.0,0.0,0.0,10.0,1.0,4.0
9.0,0.0,0.0,11.0,1.0,3.0
7.0,0.0,0.0,14.0,1.0,1.0
13.0,1.0,0.0,14.0,1.0,7.0
15.0,1.0,0.0,16.0,1.0,4.0
20.0,1.0,0.0,16.0,1.0,5.0
24.0,3.0,0.0,18.0,1.0,8.0
29.0,3.0,0.0,24.0,2.0,12.0
42.0,3.0,0.0,25.0,3.0,15.0
68.0,8.0,0.0,31.0,3.0,37.0
100.0,8.0,0.0,35.0,3.0,36.0
134.0,10.0,0.0,43.0,6.0,47.0
164.0,10.0,0.0,55.0,17.0,53.0
199.0,5.0,0.0,76.0,26.0,60.0
221.0,6.0,0.0,98.0,29.0,48.0
232.0,8.0,0.0,122.0,35.0,43.0
242.0,16.0,0.0,147.0,38.0,46.0
244.0,18.0,0.0,178.0,50.0,47.0
251.0,17.0,1.0,205.0,51.0,35.0
267.0,14.0,4.0,228.0,54.0,42.0
297.0,16.0,4.0,252.0,59.0,61.0
290.0,16.0,4.0,277.0,65.0,24.0
269.0,16.0,4.0,311.0,78.0,26.0
269.0,21.0,4.0,329.0,83.0,28.0
258.0,22.0,4.0,353.0,86.0,17.0
257.0,25.0,1.0,378.0,89.0,27.0
253.0,25.0,2.0,398.0,96.0,24.0
261.0,25.0,2.0,407.0,107.0,28.0
258.0,26.0,2.0,424.0,115.0,23.0
254.0,30.0,2.0,436.0,127.0,24.0
223.0,33.0,2.0,460.0,146.0,15.0
214.0,35.0,3.0,487.0,148.0,23.0
226.0,35.0,3.0,495.0,153.0,25.0
217.0,35.0,3.0,518.0,157.0,18.0
230.0,36.0,2.0,531.0,158.0,27.0
229.0,36.0,2.0,540.0,162.0,12.0
207.0,37.0,3.0,563.0,169.0,10.0
198.0,36.0,4.0,573.0,174.0,6.0
188.0,38.0,2.0,591.0,180.0,14.0
175.0,38.0,2.0,615.0,185.0,16.0
165.0,38.0,2.0,629.0,192.0,11.0
148.0,45.0,1.0,644.0,201.0,13.0
143.0,43.0,3.0,657.0,203.0,10.0
124.0,43.0,3.0,666.0,216.0,3.0
120.0,43.0,3.0,673.0,224.0,11.0
110.0,43.0,2.0,692.0,225.0,9.0
121.0,43.0,2.0,695.0,227.0,16.0
106.0,45.0,0.0,709.0,230.0,2.0
86.0,44.0,2.0,723.0,238.0,3.0
77.0,44.0,2.0,732.0,239.0,1.0
75.0,44.0,2.0,733.0,242.0,2.0
68.0,41.0,4.0,740.0,246.0,3.0
63.0,39.0,6.0,744.0,251.0,4.0
65.0,37.0,6.0,749.0,251.0,5.0
63.0,32.0,7.0,752.0,258.0,4.0
62.0,32.0,7.0,752.0,265.0,6.0
58.0,30.0,5.0,758.0,269.0,2.0
57.0,30.0,4.0,762.0,269.0,2.0
60.0,30.0,3.0,763.0,269.0,3.0
50.0,28.0,5.0,770.0,272.0,0.0
42.0,24.0,9.0,772.0,278.0,0.0
34.0,24.0,7.0,781.0,279.0,0.0
31.0,22.0,9.0,785.0,279.0,1.0
31.0,18.0,13.0,785.0,281.0,2.0
30.0,18.0,12.0,790.0,281.0,3.0
25.0,18.0,9.0,797.0,282.0,0.0
17.0,16.0,7.0,807.0,284.0,0.0
18.0,15.0,8.0,807.0,284.0,1.0
14.0,15.0,8.0,811.0,284.0,0.0
14.0,15.0,8.0,811.0,286.0,2.0
11.0,15.0,8.0,811.0,290.0,1.0
12.0,13.0,6.0,815.0,290.0,1.0
12.0,13.0,6.0,815.0,290.0,0.0
11.0,13.0,4.0,817.0,291.0,0.0
10.0,13.0,4.0,818.0,291.0,0.0
