0,1,2,3,4,5
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,2.0
2.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,1.0,0.0,2.0
1.0,0.0,0.0,3.0,0.0,0.0
4.0,0.0,0.0,4.0,0.0,4.0
8.0,0.0,0.0,4.0,0.0,4.0
6.0,0.0,0.0,6.0,0.0,0.0
6.0,0.0,0.0,6.0,0.0,0.0
5.0,0.0,0.0,9.0,0.0,2.0
5.0,0.0,0.0,9.0,0.0,0.0
2.0,0.0,0.0,12.0,0.0,0.0
9.0,0.0,0.0,12.0,0.0,7.0
11.0,0.0,0.0,12.0,0.0,2.0
8.0,0.0,0.0,16.0,0.0,1.0
14.0,0.0,0.0,16.0,0.0,6.0
15.0,0.0,0.0,18.0,2.0,5.0
17.0,0.0,0.0,20.0,2.0,4.0
32.0,0.0,0.0,25.0,2.0,20.0
29.0,0.0,0.0,32.0,4.0,6.0
40.0,2.0,0.0,34.0,4.0,15.0
78.0,3.0,0.0,37.0,5.0,43.0
99.0,4.0,0.0,46.0,7.0,33.0
121.0,10.0,0.0,50.0,14.0,39.0
159.0,9.0,2.0,59.0,22.0,56.0
175.0,8.0,2.0,89.0,28.0,51.0
203.0,12.0,0.0,109.0,30.0,52.0
239.0,17.0,0.0,125.0,37.0,64.0
261.0,19.0,1.0,149.0,41.0,53.0
262.0,20.0,1.0,180.0,50.0,42.0
269.0,18.0,3.0,212.0,61.0,50.0
272.0,14.0,7.0,236.0,68.0,34.0
292.0,17.0,5.0,257.0,69.0,43.0
286.0,17.0,5.0,282.0,82.0,32.0
288.0,17.0,5.0,304.0,90.0,32.0
289.0,17.0,5.0,325.0,97.0,29.0
282.0,18.0,5.0,347.0,99.0,18.0
258.0,21.0,3.0,382.0,105.0,18.0
259.0,22.0,3.0,402.0,111.0,28.0
258.0,24.0,3.0,418.0,114.0,20.0
235.0,27.0,4.0,447.0,130.0,26.0
239.0,25.0,4.0,463.0,137.0,25.0
211.0,28.0,4.0,484.0,153.0,12.0
196.0,27.0,6.0,506.0,159.0,14.0
205.0,27.0,6.0,514.0,162.0,20.0
195.0,25.0,9.0,537.0,171.0,23.0
199.0,26.0,5.0,552.0,172.0,17.0
195.0,27.0,5.0,557.0,181.0,11.0
189.0,27.0,5.0,570.0,184.0,10.0
187.0,28.0,6.0,574.0,195.0,15.0
176.0,28.0,3.0,599.0,196.0,12.0
166.0,28.0,3.0,619.0,201.0,15.0
148.0,31.0,0.0,634.0,211.0,7.0
136.0,30.0,2.0,646.0,219.0,9.0
131.0,27.0,5.0,660.0,221.0,11.0
119.0,27.0,5.0,675.0,223.0,5.0
109.0,27.0,5.0,685.0,231.0,8.0
103.0,26.0,5.0,699.0,236.0,12.0
100.0,26.0,5.0,707.0,237.0,6.0
82.0,29.0,2.0,717.0,246.0,1.0
78.0,26.0,5.0,725.0,251.0,9.0
70.0,26.0,5.0,733.0,251.0,0.0
74.0,26.0,5.0,735.0,252.0,7.0
64.0,26.0,5.0,742.0,256.0,1.0
59.0,25.0,6.0,744.0,261.0,2.0
61.0,24.0,4.0,749.0,263.0,6.0
62.0,23.0,5.0,751.0,268.0,8.0
59.0,23.0,5.0,753.0,273.0,4.0
54.0,23.0,4.0,755.0,278.0,1.0
51.0,23.0,3.0,760.0,279.0,2.0
53.0,23.0,0.0,765.0,279.0,4.0
44.0,22.0,1.0,773.0,281.0,1.0
37.0,22.0,2.0,777.0,286.0,3.0
33.0,22.0,1.0,780.0,288.0,0.0
33.0,17.0,4.0,780.0,290.0,0.0
33.0,13.0,8.0,780.0,290.0,0.0
35.0,13.0,8.0,784.0,290.0,6.0
31.0,13.0,8.0,786.0,292.0,0.0
28.0,13.0,7.0,788.0,295.0,1.0
28.0,13.0,7.0,789.0,295.0,1.0
25.0,13.0,7.0,790.0,297.0,0.0
25.0,12.0,4.0,793.0,299.0,1.0
19.0,12.0,4.0,793.0,306.0,1.0
21.0,9.0,4.0,796.0,306.0,2.0
21.0,9.0,4.0,796.0,306.0,0.0
20.0,9.0,1.0,799.0,307.0,0.0
19.0,9.0,1.0,800.0,307.0,0.0
