0,1,2,3,4,5
0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,5.0
0.0,0.0,0.0,5.0,0.0,0.0
0.0,0.0,0.0,5.0,0.0,0.0
0.0,0.0,0.0,5.0,0.0,0.0
2.0,0.0,0.0,5.0,0.0,2.0
2.0,0.0,0.0,5.0,0.0,0.0
1.0,0.0,0.0,6.0,0.0,0.0
1.0,0.0,0.0,6.0,0.0,0.0
2.0,0.0,0.0,7.0,0.0,2.0
3.0,0.0,0.0,7.0,0.0,1.0
2.0,0.0,0.0,8.0,0.0,0.0
2.0,0.0,0.0,8.0,0.0,0.0
5.0,0.0,0.0,9.0,0.0,4.0
5.0,0.0,0.0,9.0,0.0,0.0
5.0,0.0,0.0,10.0,0.0,1.0
11.0,0.0,0.0,10.0,0.0,6.0
15.0,0.0,0.0,10.0,0.0,4.0
11.0,0.0,0.0,16.0,0.0,2.0
17.0,3.0,0.0,16.0,0.0,9.0
19.0,3.0,0.0,22.0,1.0,9.0
28.0,3.0,0.0,25.0,1.0,12.0
31.0,5.0,0.0,29.0,1.0,9.0
44.0,5.0,0.0,31.0,5.0,19.0
48.0,5.0,0.0,34.0,5.0,7.0
65.0,6.0,0.0,40.0,6.0,25.0
80.0,6.0,0.0,44.0,8.0,21.0
108.0,7.0,0.0,52.0,11.0,40.0
137.0,9.0,0.0,62.0,20.0,50.0
174.0,8.0,0.0,75.0,28.0,57.0
204.0,9.0,0.0,87.0,33.0,48.0
248.0,12.0,0.0,107.0,38.0,72.0
264.0,14.0,1.0,126.0,44.0,44.0
273.0,19.0,1.0,156.0,53.0,53.0
279.0,17.0,3.0,181.0,64.0,42.0
296.0,16.0,5.0,200.0,72.0,45.0
316.0,21.0,4.0,222.0,78.0,52.0
307.0,21.0,4.0,253.0,87.0,31.0
291.0,21.0,4.0,275.0,99.0,18.0
281.0,20.0,4.0,298.0,109.0,22.0
278.0,21.0,4.0,315.0,112.0,18.0
280.0,21.0,3.0,345.0,117.0,36.0
265.0,19.0,3.0,375.0,124.0,20.0
254.0,20.0,3.0,392.0,136.0,19.0
249.0,24.0,3.0,415.0,140.0,26.0
238.0,26.0,3.0,434.0,147.0,17.0
213.0,30.0,3.0,456.0,161.0,15.0
213.0,32.0,2.0,470.0,168.0,22.0
220.0,31.0,3.0,481.0,175.0,25.0
206.0,35.0,3.0,507.0,181.0,22.0
200.0,33.0,6.0,527.0,184.0,18.0
191.0,34.0,6.0,531.0,198.0,10.0
170.0,34.0,7.0,554.0,203.0,8.0
159.0,34.0,8.0,569.0,208.0,10.0
150.0,34.0,5.0,588.0,213.0,12.0
136.0,34.0,5.0,608.0,218.0,11.0
132.0,35.0,4.0,620.0,221.0,11.0
118.0,40.0,4.0,634.0,226.0,10.0
115.0,40.0,4.0,647.0,229.0,13.0
105.0,40.0,4.0,657.0,237.0,8.0
98.0,40.0,4.0,667.0,241.0,7.0
96.0,35.0,1.0,677.0,249.0,8.0
97.0,35.0,1.0,685.0,251.0,11.0
84.0,35.0,1.0,690.0,262.0,3.0
69.0,37.0,1.0,705.0,266.0,6.0
65.0,37.0,1.0,708.0,269.0,2.0
68.0,37.0,1.0,709.0,272.0,7.0
64.0,36.0,2.0,715.0,274.0,4.0
60.0,36.0,2.0,718.0,277.0,2.0
58.0,34.0,1.0,726.0,279.0,5.0
54.0,30.0,3.0,727.0,286.0,2.0
56.0,30.0,3.0,727.0,291.0,7.0
50.0,28.0,3.0,731.0,298.0,3.0
51.0,27.0,2.0,734.0,299.0,3.0
56.0,27.0,2.0,734.0,299.0,5.0
48.0,23.0,6.0,738.0,303.0,0.0
46.0,21.0,7.0,742.0,305.0,3.0
38.0,21.0,6.0,749.0,307.0,0.0
34.0,18.0,8.0,754.0,308.0,1.0
36.0,13.0,13.0,754.0,309.0,3.0
35.0,13.0,13.0,756.0,309.0,1.0
32.0,13.0,12.0,760.0,310.0,1.0
32.0,13.0,10.0,763.0,311.0,2.0
26.0,11.0,12.0,766.0,314.0,0.0
20.0,11.0,12.0,770.0,316.0,0.0
17.0,10.0,10.0,775.0,320.0,3.0
11.0,10.0,7.0,778.0,328.0,2.0
13.0,10.0,5.0,780.0,328.0,2.0
11.0,10.0,5.0,780.0,330.0,0.0
10.0,10.0,5.0,780.0,331.0,0.0
10.0,10.0,5.0,780.0,331.0,0.0
