b,deviance,mean.lambda,mean.t.pred
1.0595864660288545,17092.84407423582,-2.213683544624799,8.286173794983261
1.0626358193514531,17093.407314417695,-2.21240690987735,8.41205874343848
1.0572367625606864,17091.763425357985,-2.2166518891605143,8.30539040365966
1.0521795170206154,17094.98452936366,-2.2195901805747837,8.387811913147107
1.0820059144203449,17098.70519919868,-2.315603374078761,8.978339917318959
1.0318752911202973,17094.434318062787,-2.135797470669949,8.302593582511612
1.046731691297089,17096.04494732695,-2.1941268808965524,8.695455967082989
1.056581110136831,17090.933100975955,-2.2225802063808024,8.329369981520962
1.067908982563856,17091.773346916652,-2.2464090490461883,8.614705736393663
1.0311638862964263,17094.10120530566,-2.171689724952451,8.761289505858487
1.0342754141244512,17095.426026962752,-2.160378922351763,8.332138919342919
1.0331149638870367,17099.114802691434,-2.1494895735879394,8.448675499650086
1.0616876010790441,17098.99634914721,-2.208937541995095,8.39831331592545
1.0657065617749306,17099.584598603436,-2.2172993549727775,8.394702912742058
1.0408927973719193,17099.10273716438,-2.175120438139063,8.681156736206965
1.0479635085702808,17094.50583020902,-2.196076837952053,8.523800773584014
1.0210178144008557,17097.704946319478,-2.1116499965012205,8.489046269796889
1.0554961722057032,17087.75841721823,-2.195671281301839,8.323991338309305
1.0384599389979046,17088.17439256241,-2.160232054726746,8.324821527940383
1.0651287874804098,17088.708472540766,-2.215709304441522,8.373057176675873
1.0598414808541712,17090.318055236366,-2.232929212120119,8.551395071081656
1.0384145670108718,17086.812547546913,-2.18780743561707,8.850100149886273
1.0684106988487114,17085.51220580574,-2.251005470736614,8.471774771066476
1.0016108318339725,17095.015909454443,-2.0651648359622428,8.587295324756528
1.0078772586128542,17094.48098146556,-2.0854975692321855,8.364643999636037
1.0599052403608302,17091.272639811523,-2.192153455649235,8.091098360385287
1.0490887499012178,17090.501404679268,-2.169782203922023,8.173558430855435
1.0597241928750718,17084.543645030768,-2.231852732392905,8.419613149296106
1.0395110081139254,17085.023778202984,-2.1613119432106185,8.452484248040443
1.0658363755345501,17081.393343038882,-2.2143604403971446,8.50429617978445
1.0363966835663112,17081.467846326243,-2.153197122304129,8.554806146797615
1.0730759936858174,17082.590882458248,-2.229401326977617,8.583012159748783
1.054055390217882,17086.287112952163,-2.192964272662287,8.406228539054245
1.0643087487764882,17085.51899785075,-2.2233764039887203,8.354350744131324
1.0267805431746535,17088.098554585453,-2.1449787332798262,8.333062696808453
0.9918498372104352,17102.288810683225,-2.0720073257772493,8.555554761595921
1.0623475615943228,17085.335347947796,-2.219279418682836,8.439298778501614
1.0531134744190305,17083.46003973,-2.2045257573115467,8.373942948969715
1.059355235870593,17086.983021849825,-2.203775442343564,8.167055948561883
1.0384624339631334,17087.909263099384,-2.1644125911254175,8.328904755071518
1.0691000208602779,17089.403139113056,-2.2151502023187,8.55286139212842
1.0410962060465367,17085.95397041184,-2.15559514661651,8.513339398409151
1.0280582589773986,17087.664563500264,-2.128600008932857,8.633341129251855
1.0869975808257148,17093.13986416638,-2.268756056398497,8.281597785901866
1.0445454432662682,17091.250634981363,-2.1862073218838507,8.367082175335804
1.0452323299192408,17091.705432736948,-2.1964539261329463,8.748305837598283
1.0560273474921424,17092.505410637885,-2.2033484953596725,8.831931032770962
1.0597757486648796,17092.724996467725,-2.2111693478248724,8.399206424148703
1.063950401395843,17093.119631993308,-2.2198795529490742,8.404833501153755
1.0386501411449678,17092.28498250723,-2.1353624679583056,8.291833223165977
1.0457717627526724,17087.375031268526,-2.1913792254838502,8.4897805100157
1.0379189670123115,17085.044837539266,-2.15628140639514,8.263517507254248
1.0487301042886779,17084.12723819752,-2.1787415935888683,8.194274608638343
1.0489629269881957,17084.119277149883,-2.179225283813188,8.300936531883734
1.0611246436361925,17084.39083456691,-2.204491305835488,8.134939260579003
1.0559705420470704,17086.953957926093,-2.2000564251258594,8.561490153684339
1.0685970440897292,17088.138593382366,-2.2263630462290527,8.620078835074965
1.027742084024896,17090.775448853517,-2.1353074791431443,8.445940245810995
1.0613555263652044,17088.31280114691,-2.2245451180769016,8.177384550369526
1.0448786689263059,17088.397982043556,-2.186961391335132,8.338056176419178
1.0545909301490475,17088.085162348212,-2.2072894360625863,8.678415419042407
1.0516784988497907,17085.615218423125,-2.2169745615122727,8.561985198915286
1.0401375734587226,17086.48319535761,-2.186850676708809,8.646458690522195
1.027913999089747,17087.473451918788,-2.1456326265808516,8.453452775768204
1.0510931347373753,17084.618435712637,-2.194015963849836,8.509597017254103
1.0479112746227763,17086.275368712297,-2.2127458756253824,8.490715939731663
1.031931777423061,17083.198235716605,-2.1366144192540184,8.142791152445648
1.075195550502213,17083.15340066262,-2.2495815664374783,8.482383826115495
1.042762052881745,17082.27691975562,-2.1817224701567945,8.346563598870944
1.0426002584552083,17082.296341314217,-2.1813839552147423,8.574154418178125
1.0763573181066215,17083.359305964754,-2.2520122786796786,8.141804100505817
1.0745407047818822,17083.042614623577,-2.2482114632403003,8.106805757003452
1.039959330928802,17088.33988813875,-2.170671936516156,8.102580495337621
1.0426052464162439,17092.03039497936,-2.1500642261654392,7.99626033658119
1.0742013327833109,17088.04302286954,-2.258503991047122,8.729725297017588
1.0529871169220641,17086.849834593468,-2.213901187338598,8.539223144451542
1.0527482798486079,17084.830719178648,-2.2235264296020674,8.60147807549672
1.0470350034915725,17084.46841066122,-2.210830823406965,8.744731363319866
1.058394078416345,17083.843122236984,-2.2348156881777923,8.500626901820548
1.0947182904666004,17089.493591742437,-2.311514831347656,8.614735354075222
1.0431342951832778,17084.94974594044,-2.2025944166656815,8.597509285258555
1.0541265881856186,17082.91367347171,-2.218432261062567,8.267546681925712
1.056962470079695,17083.74930108751,-2.222011747307474,8.221140085393808
1.0449106002731932,17088.87512811909,-2.192064939651457,8.546443371155931
1.0448283604576691,17086.879741556095,-2.1813839974571,8.857476169174321
1.0524409612160825,17083.79974017531,-2.1748572937234374,8.522364658157077
1.0337512407909704,17086.2104203292,-2.1412828949497755,8.423518745705893
1.0452708173473817,17086.936583564722,-2.1832525033672474,8.528730551146564
1.036766287711711,17085.363595968254,-2.1618274010960143,8.536281160850994
1.0510968650252774,17084.172075925733,-2.191709000331256,8.076736304287532
1.046251808185988,17081.97989557927,-2.181599630190172,8.225032849959439
1.0443399329399714,17081.30992642934,-2.1797504850778497,8.580365306788638
1.0775420761543582,17082.807870849418,-2.2490501311935165,8.38354739683505
1.0375873792270172,17082.223125869732,-2.1656565279600053,8.572776190242042
1.0329859841214883,17083.084195086627,-2.1560524776915453,8.553373560447506
1.069324763425786,17083.37376482756,-2.2257231724053477,8.371950117031794
1.0594273387621587,17085.746346389944,-2.2357530316742307,8.541450497680145
1.0549214668320723,17083.374395197345,-2.204768954360988,8.296676415327399
1.0286945608622113,17086.17412534182,-2.149955141324345,8.366442493489917
1.0418817167347243,17083.9758609297,-2.1775160856962055,8.333213142586478
1.0470349109755477,17083.935425535026,-2.206567047379723,8.380760408626964
1.066533232930413,17083.611243959134,-2.2476586616647842,8.599078676951095
1.0285258003565725,17087.401363735877,-2.1675601402173714,8.71523636848882
1.0550395484158055,17087.330422995423,-2.236515727187642,8.675754828052007
1.0643390004248303,17087.23780920808,-2.256229083624011,8.860773050280207
1.0803072460335106,17088.126964278865,-2.2868352440876416,8.946638942535934
1.0597785964592012,17082.19889148877,-2.1980788783404615,8.500941611892106
1.0580530710907037,17081.12542206376,-2.2185912644847026,8.399360800418805
1.049987540888146,17081.6349743041,-2.1930453979695415,8.361802805044427
1.058176000770563,17081.608032548793,-2.2101481382996138,8.351883317356853
1.057992776549905,17083.139573328655,-2.218516629748305,8.337681054382289
1.0548979208792648,17084.123469081063,-2.223302329622186,8.442085323168083
1.0519343372218488,17084.27356757141,-2.2170562821903164,8.764650805742278
1.0463247577698411,17084.772291575133,-2.2052335353472428,8.569657256400488
1.0573593604498503,17084.05820553209,-2.2284900584281613,8.571479540959125
1.0850127847550428,17091.747423085137,-2.2765107736204486,8.363664086355277
1.0126380549747132,17096.300717485054,-2.124658321374941,8.407277991772698
1.0635170356370915,17088.17320359857,-2.231409641964128,8.469126183174032
1.0451851316330243,17088.38421421055,-2.1929467062709804,8.641518339864565
1.0472374315253905,17087.6410246102,-2.166191602455944,8.473322924699662
1.031223571812541,17088.914878142925,-2.1330672245559357,8.371614633707445
1.0595664521110622,17092.1931566722,-2.180371225111469,8.336070443348087
1.033952040973925,17089.45966082802,-2.166651189855101,8.657320501985955
1.0347175671659272,17088.14772717826,-2.1650247077234317,8.56492451624612
1.0603157802402186,17085.594743100006,-2.210917312455554,8.417786787779987
1.0675363366188604,17086.301740915176,-2.225973254657489,8.383305782458734
1.0357487132382224,17086.738871935508,-2.1596912958638987,8.346792205240929
1.0706080370125157,17089.49806640689,-2.2649492772732325,8.453914740642807
1.0429559168804772,17092.679156177604,-2.2175168551390882,8.535669615739378
1.0677113453881308,17086.730595032976,-2.2379479540676326,8.662218343952288
1.0399072488076513,17087.08122231398,-2.1796699172875993,8.194157617980931
1.0448273345795764,17086.50972325849,-2.1899825321480573,8.23279403383399
1.040631227851259,17089.513455334938,-2.159775706290442,8.530397941771064
1.036448435517851,17089.89055641821,-2.1510945394905208,8.206654280993577
1.0531170918721013,17086.594223494856,-2.181717265973106,8.485386214222904
1.0510960124060058,17086.50728633511,-2.1775302444148092,8.557026157698576
1.0388732812213617,17088.9876980065,-2.1793064522990506,8.48615625491206
1.076646845130925,17089.788711903784,-2.2585463105593835,8.50602271811505
1.0439473391315137,17085.61874740297,-2.200249193407489,8.5149837259536
1.0516247453531302,17082.726718016784,-2.1789089443587,7.95037580523298
1.0641939827352709,17083.780345237512,-2.2049517166277397,8.22631134869755
1.0091117445287188,17090.12514952927,-2.0908243322790137,8.528823929884872
1.037511853237663,17083.293304182418,-2.1496678039262247,8.4844546285553335
1.0535318156923437,17081.3480356541,-2.172277996248328,8.281797951959456
1.0261192794483753,17083.278480750392,-2.1157560683699344,8.255823763056602
1.0710296539150526,17083.197668166158,-2.220926066578002,8.344741762600245
1.060500253821433,17083.660287803832,-2.214421816031013,8.606889668496619
1.0684600731429295,17084.45313991363,-2.231042648976281,8.388892747504752
1.0197328777337258,17088.669297633252,-2.1292957949238436,8.520275031271552
1.0565018552752103,17086.97612944209,-2.213798223116362,8.499354670618107
1.0560504615761779,17089.49410774945,-2.230856910247552,8.475458243845413
1.0643548240158758,17083.699898549305,-2.224268624190651,8.118835091019063
1.0337844024118465,17085.150864427684,-2.160383134062862,8.475697318855042
1.0471245837831022,17083.46999914473,-2.1882611933299794,8.512918928186734
1.0286029124246974,17084.647798513848,-2.150679072493148,8.41800210618546
1.0390637182870042,17082.519441889497,-2.1725512993532146,8.535386442600213
1.0786635192225251,17083.43328191603,-2.2553494930178437,8.45234494192242
1.0692076179512695,17081.93952113347,-2.235578395026557,8.484087110666241
1.081558666262489,17086.730584307614,-2.2730894107437183,8.176801097492488
1.070150310404853,17089.861880137105,-2.1983122156201436,8.125037307538049
1.042158156414808,17088.656924259474,-2.15170995312403,8.125553447749235
1.0588457878123743,17086.18724749158,-2.2248146258674506,8.822697154557657
1.0624799392548034,17084.008039364795,-2.2149093623439304,8.475365579293355
1.0545903481024252,17083.566144911343,-2.198462247755835,8.37058219444395
1.0545915644285149,17087.216455396978,-2.2163644719013758,8.583820165947282
1.0635023231879295,17090.577056428836,-2.25391428840043,8.595504894031519
1.0385757890076932,17087.75962724601,-2.1721344086543253,8.448908009103286
1.0687569674752009,17086.171619162244,-2.2368388832826365,8.442679945553934
1.0643062297337955,17097.89351218449,-2.280583450574765,8.86698460066389
1.0546155404102762,17091.30261643674,-2.1992495799277645,8.192344490272484
1.0574835981262267,17098.577059520892,-2.195807634856402,8.417202396939135
1.052239150948973,17092.28830941331,-2.2283730612143735,8.48026652702405
1.060008458979392,17091.920820688352,-2.2448264660355752,8.603815102943644
1.0584408284105027,17091.952398536567,-2.241506625934117,8.662847813369408
1.0591234143576544,17089.949332383225,-2.228569737456623,8.192211432595352
1.068168931069453,17091.12509233312,-2.263259784229942,8.434199513617282
1.0377489715774941,17093.23876796218,-2.162322817228451,8.290157764633319
1.072900331167855,17100.082880204,-2.2768270369865102,8.591507525466767
1.0195146536773925,17098.955989794184,-2.109799336661362,8.317721623143804
1.0349571180164068,17096.037687759723,-2.1417562103574688,8.310569433204115
1.0329439863311969,17091.318322386003,-2.1237812036437815,8.095613060322243
1.0745154248679731,17087.98917410607,-2.2283158655533026,8.308714069219375
1.0535897954478846,17086.361203291868,-2.1724494435087105,8.330197367660809
1.071109099843945,17086.213629581875,-2.2673874481976206,8.295028057294513
1.0554259350276305,17082.95865239921,-2.2107929139465345,8.305477361525421
1.080056856804293,17088.282984987654,-2.2523517041491012,8.141535650562643
1.031425026971632,17087.110070399445,-2.1509348351117272,8.455820888016111
1.0644867482225484,17085.572920159026,-2.21988178335101,8.437108025004088
1.0383537674563248,17085.957623691327,-2.1653840377995386,8.254042891502035
1.0499654022247429,17085.017409865333,-2.1895989531475526,8.234785303873455
1.0734623371091472,17090.64271768952,-2.2670959093861933,8.548690315063014
1.082525000627511,17105.523394911557,-2.2983574663807,8.4328904308912
1.0439263066994162,17108.26882799194,-2.233594462922907,9.3437971693549855
1.0718508998865455,17090.891024268396,-2.2529978634836834,8.476497797146642
1.0640645534647997,17090.169887190215,-2.2366312010548146,8.376358244374774
1.0441511499322955,17090.93859558953,-2.1680740158463148,8.07289867196471
1.078862795984133,17093.132372873486,-2.260398172205486,8.49295886925699
1.0610087637381656,17083.14364966079,-2.20712575319369,8.220173332295145
1.0568946261730872,17085.666104441323,-2.1877072639438957,8.205990558970543
1.0669979488980887,17092.43554532599,-2.260132472848083,8.253190007769934
1.0303289045670418,17095.916257449793,-2.182459504566874,8.735434078452831
1.0448813829846766,17090.638189539764,-2.157334026037795,8.155759090601478
1.0335569492940992,17088.171177336026,-2.1442099077396306,8.126905156122955
1.0470690278115997,17086.004988667417,-2.1563955002650217,8.255414301665848
1.055530158767464,17082.952345390437,-2.1907683116305825,8.526857976919345
1.0620586215666383,17084.356792311373,-2.233585244468316,8.650429827567043
1.0388314285470948,17088.58470319955,-2.1718957027950654,8.372318489345583
1.0524412946250519,17087.60264289373,-2.2003499917566463,8.589146745948987
1.0215870230411246,17092.277287347468,-2.1358426443425573,8.530368178357872
1.0267673001192505,17088.255561797316,-2.1247453600171977,8.215910346295507
1.0171784934323913,17091.605791896818,-2.0830904598697466,7.956905399901786
1.0656676996620467,17094.158276659226,-2.257941642076294,8.501639643938555
1.0588384340667432,17093.948842008802,-2.2434717626032366,8.782936873912664
1.0498823582068542,17091.586814317536,-2.168179780393976,8.255554527391844
1.0469785210456235,17091.54459299452,-2.1621828789608575,8.288822050817723
1.0410683985782463,17091.70195837448,-2.1499775038221234,8.196355375027188
1.0439578462546277,17092.648216986614,-2.1656158724408083,8.390309127802944
1.0590818224061138,17093.060294912713,-2.196989479072137,8.403335645743077
1.0463177449905685,17093.595328632382,-2.191786944061283,8.279727120755792
1.0499101009730663,17093.405080824876,-2.1993120758661697,8.286514004155887
1.0821166052797264,17092.80940605998,-2.2535031725546792,8.095322505765095
1.0424221885926506,17091.1943920878,-2.1766102423270737,8.238835498393325
1.0202659098954983,17095.514035593133,-2.124793026048754,8.453116927039762
1.0701496226916885,17092.40019864256,-2.2286802225480002,8.400598002863877
1.078293286369262,17091.974755051488,-2.236601538237969,8.285259784693608
1.0556073119488676,17088.373749377424,-2.189546172201229,8.170906290219206
1.063119183616739,17090.321122157435,-2.2274237820628517,8.634870048858767
1.0602175215358234,17087.395077609566,-2.22067429614992,8.676609647894988
1.0228295147624207,17096.197733253674,-2.144298998234781,8.366045991052943
1.0712637625505215,17090.783365411608,-2.2494877762718266,8.751145466857524
1.0391181492691657,17087.162253598395,-2.197132788465621,8.681553512594801
1.0679381359068008,17085.602663540783,-2.2196863597398355,8.028939771266842
1.056441820879416,17085.9241651973,-2.191153054569755,8.400917765995695
1.0654779869058344,17091.781283701504,-2.2358530067391094,8.395459228019517
1.0704428432360156,17092.311631849276,-2.2462715128840207,8.368179683586181
1.0374258264982907,17090.73158545236,-2.136902113080018,8.36174110643302
1.0456208167352155,17090.261445427514,-2.1537822518877117,8.472477991607349
1.0462962596494694,17090.250623159605,-2.155173537272983,8.051160383513823
1.0633731317922026,17089.96881468293,-2.2136667108127663,8.396291059493182
1.0539241798476016,17089.43738503217,-2.193996446682094,8.287955974943946
1.0252482699738077,17092.818306178415,-2.134300649231472,8.343759732540411
1.0632931791679827,17089.960931778154,-2.2135002702122177,8.094765969071092
1.0328709125725977,17091.180256947584,-2.1501690115822583,8.406630597496056
1.0316961070381834,17087.757855106353,-2.120266211190393,8.402044588958741
1.0490747029360112,17086.97017677352,-2.1559814275498996,7.903878214110904
1.0632725564474124,17087.452752534413,-2.20291569305492,8.085452255586697
1.06218302230427,17087.314786195355,-2.2006583679245924,8.547547645805624
1.0505993593200662,17087.384084324287,-2.188125452447864,8.30422197295527
1.0496835472686479,17084.104280112508,-2.198894490516636,8.707667602450575
1.0423719008664525,17084.240962822703,-2.1609914640975885,8.21212205920065
1.0610504158337617,17088.066722860585,-2.2455359571775535,8.835733222789475
1.0740392147200164,17089.074604042442,-2.273024580248012,8.866245964255782
1.057408332914219,17088.659751105373,-2.1986522943704823,8.390203144962515
1.0404693712911444,17090.32633317443,-2.191113006995266,8.601509904360316
1.0614714940649377,17091.874797502012,-2.2252867846792457,8.602087636312662
1.03362183058987,17093.26211873297,-2.1669022793624677,8.554185737279445
1.0632900693280904,17092.02951357701,-2.229099276604522,8.530715100636371
1.0617581645121286,17095.047787169417,-2.2119229187992544,8.404648111032307
1.0234022133502974,17099.19168469688,-2.1100038737188465,8.292867705710837
1.0460743339406877,17097.75869102372,-2.1870303692706767,8.625699706922534
1.0525770547849898,17092.288569160053,-2.2182500477270315,8.69245085481971
1.042664497369829,17096.355260781176,-2.1971229938673775,8.66860343702076
1.053322470659127,17093.752956328117,-2.1875037549309706,8.401659145205828
1.0493795608077114,17091.997146964113,-2.1908691864388077,8.497963661058423
1.0380629421271583,17089.12541170409,-2.145420401764512,8.593996679699725
1.0339627014567783,17089.57488603852,-2.155973819257736,8.609136764502262
1.0655881450174176,17089.107850387358,-2.221917811476291,8.479256331545727
1.0365969772450843,17089.184004963314,-2.1614666959585116,8.820135495869623
1.0450940682807346,17088.361508046884,-2.1791844586852354,8.383869000693053
1.0436997740838945,17088.45070045151,-2.1762771373858705,8.49812782783426
1.0376553202110046,17089.045113245193,-2.1636735064393022,8.55339135805466
1.0637965856434972,17088.889731129388,-2.2181821301984628,8.37025669556425
