k,neglogscale
0.41795052543308664,-9.150477867571237
0.877279646689226,-2.4775212334389156
1.1014113442619413,-3.6531139564809614
1.3588488466093014,-3.4632908171313774
0.9126937738529695,-4.530663420251711
0.23366026416068048,-8.100403772713328
1.3373771998719208,-1.9535751536537078
